SERIAL	CLIENTE	EQUIPAMENTO	ORDEM DE SERVIÇO	FLUXO	GARANTIA	DT RECEBIMENTO
3450191040828203	MERCADO PAGO	Chipset-Verifier 3.0	1801912024	CONTRATO	N	2024-05-21
3450191040178972	REDECARD	Chipset-Verifier 3.0	1801872024	CONTRATO	N	2024-05-21
1020241055599415	GETNET	EPOS-X	1801682024	CONTRATO	N	2024-05-21
3450181033786606	MERCADO PAGO	Chipset-Verifier 3.0	1801912024	CONTRATO	N	2024-05-21
3450231078329814	PAG SEGURO	Chipset-Verifier 3.0	1801802024	CONTRATO	S	2024-05-21
5020211039201314	INFINITE PAY	Tricore-V	1801862024	CONTRATO	N	2024-05-21
3450191009625954	SUM UP	Chipset-Verifier 3.0	1801792024	CONTRATO	N	2024-05-21
7100221089666595	REDECARD	Mag-Scan 7	1802012024	CONTRATO	N	2024-05-21
3450231019652409	MERCADO PAGO	Chipset-Verifier 3.0	1801912024	CONTRATO	N	2024-05-21
2100181010966086	SUM UP	PX-2100	1801712024	CONTRATO	N	2024-05-21
7100221017444240	CIELO	Mag-Scan 7	1802022024	CONTRATO	N	2024-05-21
1020241002132008	PAGPOP	EPOS-X	1801852024	CONTRATO	N	2024-05-21
7100201035475676	GETNET	Mag-Scan 7	1802052024	CONTRATO	S	2024-05-21
5020211025331527	SUM UP	Tricore-V	1801972024	CONTRATO	N	2024-05-21
7100211081147669	SUM UP	Mag-Scan 7	1801762024	CONTRATO	S	2024-05-21
5020211048793761	CIELO	Tricore-V	1801782024	CONTRATO	S	2024-05-21
1020191075431741	PAGPOP	EPOS-X	1801852024	CONTRATO	S	2024-05-21
1020211086904267	GETNET	EPOS-X	1801682024	CONTRATO	N	2024-05-21
1020191017889122	PAG SEGURO	EPOS-X	1801772024	CONTRATO	S	2024-05-21
5020201048037187	PAGPOP	Tricore-V	1801992024	CONTRATO	N	2024-05-21
1020181072622309	INFINITE PAY	EPOS-X	1802072024	CONTRATO	N	2024-05-21
2100191006435831	INFINITE PAY	PX-2100	1802042024	CONTRATO	S	2024-05-21
2100231057222973	GETNET	PX-2100	1801962024	CONTRATO	N	2024-05-21
1020221027241456	CIELO	EPOS-X	1801952024	CONTRATO	N	2024-05-21
3450221034499750	STONE	Chipset-Verifier 3.0	1801892024	CONTRATO	S	2024-05-21
5020241050569972	MERCADO PAGO	Tricore-V	1801882024	CONTRATO	N	2024-05-21
1020181074346611	GETNET	EPOS-X	1801682024	CONTRATO	S	2024-05-21
1020181002223176	GETNET	EPOS-X	1801682024	CONTRATO	N	2024-05-21
3450201056039135	PAG SEGURO	Chipset-Verifier 3.0	1801802024	CONTRATO	S	2024-05-21
5020201057394018	PAGPOP	Tricore-V	1801992024	CONTRATO	N	2024-05-21
2100181072821157	PAGPOP	PX-2100	1801902024	CONTRATO	N	2024-05-21
2100241070626009	INFINITE PAY	PX-2100	1802042024	CONTRATO	N	2024-05-21
3450181037073056	INFINITE PAY	Chipset-Verifier 3.0	1801702024	CONTRATO	N	2024-05-21
5020241023214911	SUM UP	Tricore-V	1801972024	CONTRATO	N	2024-05-21
7100221054324466	STONE	Mag-Scan 7	1802032024	CONTRATO	N	2024-05-21
7100201070126754	REDECARD	Mag-Scan 7	1802012024	CONTRATO	N	2024-05-21
3450221068325510	INFINITE PAY	Chipset-Verifier 3.0	1801702024	CONTRATO	S	2024-05-21
3450241084379364	CIELO	Chipset-Verifier 3.0	1801672024	CONTRATO	N	2024-05-21
3450201025100460	REDECARD	Chipset-Verifier 3.0	1801872024	CONTRATO	N	2024-05-21
7100221084829919	PAG SEGURO	Mag-Scan 7	1801922024	CONTRATO	N	2024-05-21
2100241011428581	GETNET	PX-2100	1801962024	CONTRATO	N	2024-05-21
1020201000693221	CIELO	EPOS-X	1801952024	CONTRATO	N	2024-05-21
2100231013677278	CIELO	PX-2100	1801842024	CONTRATO	N	2024-05-21
5020231070591197	GETNET	Tricore-V	1801832024	CONTRATO	N	2024-05-21
1020211021232038	PAGPOP	EPOS-X	1801852024	CONTRATO	N	2024-05-21
7100181064847509	PAGPOP	Mag-Scan 7	1802062024	CONTRATO	N	2024-05-21
1020201023318157	SUM UP	EPOS-X	1801942024	CONTRATO	N	2024-05-21
1020181017692176	PAG SEGURO	EPOS-X	1801772024	CONTRATO	N	2024-05-21
1020191030393371	MERCADO PAGO	EPOS-X	1801662024	CONTRATO	N	2024-05-21
2100221034793783	SUM UP	PX-2100	1801712024	CONTRATO	N	2024-05-21
7100221054167139	INFINITE PAY	Mag-Scan 7	1802002024	CONTRATO	N	2024-05-21
1020231003450831	REDECARD	EPOS-X	1801732024	CONTRATO	N	2024-05-21
2100241000544638	CARTÃOMASTER TECH	PX-2100	1801572024	VAREJO	S	2024-05-21
2100201001379367	SUM UP	PX-2100	1801712024	CONTRATO	N	2024-05-21
1020231074302560	CIELO	EPOS-X	1801952024	CONTRATO	N	2024-05-21
5020181067870947	CIELO	Tricore-V	1801782024	CONTRATO	N	2024-05-21
3450201035127944	GETNET	Chipset-Verifier 3.0	1801722024	CONTRATO	N	2024-05-21
2100201064449095	INFINITE PAY	PX-2100	1802042024	CONTRATO	N	2024-05-21
3450221000320180	REDECARD	Chipset-Verifier 3.0	1801872024	CONTRATO	N	2024-05-21
7100181053695300	PAG SEGURO	Mag-Scan 7	1801922024	CONTRATO	N	2024-05-21
7100221009026271	GETNET	Mag-Scan 7	1802052024	CONTRATO	S	2024-05-21
1020191032216992	SUM UP	EPOS-X	1801942024	CONTRATO	S	2024-05-21
2100241028391789	STONE	PX-2100	1801982024	CONTRATO	N	2024-05-21
3450241050027661	SUM UP	Chipset-Verifier 3.0	1801792024	CONTRATO	N	2024-05-21
2100221002488632	CARDCONNECT SOLUTIONS	PX-2100	1801542024	VAREJO	N	2024-05-21
3450211070101891	PAG SEGURO	Chipset-Verifier 3.0	1801802024	CONTRATO	N	2024-05-21
3450221003188414	INFINITE PAY	Chipset-Verifier 3.0	1801702024	CONTRATO	N	2024-05-21
2100241006008958	CIELO	PX-2100	1801842024	CONTRATO	N	2024-05-21
3450221076845929	PAG SEGURO	Chipset-Verifier 3.0	1801802024	CONTRATO	N	2024-05-21
2100211067946208	MERCADO PAGO	PX-2100	1802102024	CONTRATO	S	2024-05-21
7100211028353986	PAG SEGURO	Mag-Scan 7	1801922024	CONTRATO	N	2024-05-21
7100211032707797	STONE	Mag-Scan 7	1802032024	CONTRATO	N	2024-05-21
5020191051690910	SWIFTPAY SOLUTIONS	Tricore-V	1801042024	VAREJO	N	2024-05-21
1020191072430429	PAGPOP	EPOS-X	1801852024	CONTRATO	N	2024-05-21
5020221056822690	CIELO	Tricore-V	1801782024	CONTRATO	N	2024-05-21
7100241027663454	REDECARD	Mag-Scan 7	1802012024	CONTRATO	N	2024-05-21
5020231010185019	CIELO	Tricore-V	1801782024	CONTRATO	N	2024-05-21
5020231020218154	SUM UP	Tricore-V	1801972024	CONTRATO	N	2024-05-21
3450201047724768	REDECARD	Chipset-Verifier 3.0	1801872024	CONTRATO	N	2024-05-21
2100191071374300	PAGPOP	PX-2100	1801902024	CONTRATO	N	2024-05-21
2100211083921974	MERCADO PAGO	PX-2100	1802102024	CONTRATO	N	2024-05-21
7100221070672662	SUM UP	Mag-Scan 7	1801762024	CONTRATO	N	2024-05-21
5020241071543776	GETNET	Tricore-V	1801832024	CONTRATO	N	2024-05-21
1020191067810717	REDECARD	EPOS-X	1801732024	CONTRATO	S	2024-05-21
2100231054642206	INFINITE PAY	PX-2100	1802042024	CONTRATO	N	2024-05-21
7100221027206033	GETNET	Mag-Scan 7	1802052024	CONTRATO	N	2024-05-21
2100211045815933	REDECARD	PX-2100	1801822024	CONTRATO	N	2024-05-21
7100211056148744	GETNET	Mag-Scan 7	1802052024	CONTRATO	S	2024-05-21
5020221030267217	GETNET	Tricore-V	1801832024	CONTRATO	N	2024-05-21
1020241058532480	PAG SEGURO	EPOS-X	1801772024	CONTRATO	N	2024-05-21
2100201034589093	GETNET	PX-2100	1801962024	CONTRATO	S	2024-05-21
1020201046346532	SUM UP	EPOS-X	1801942024	CONTRATO	N	2024-05-21
2100181039366065	POINTEXPERT SOLUTIONS	PX-2100	1801422024	VAREJO	N	2024-05-21
2100191087714768	REDECARD	PX-2100	1801822024	CONTRATO	N	2024-05-21
5020241067566712	SUM UP	Tricore-V	1801972024	CONTRATO	N	2024-05-21
3450231041936011	INFINITE PAY	Chipset-Verifier 3.0	1801702024	CONTRATO	S	2024-05-21
1020191075991182	SECUREPOINT SOLUTIONS	EPOS-X	1801502024	VAREJO	N	2024-05-21
3450181049431603	GETNET	Chipset-Verifier 3.0	1801722024	CONTRATO	S	2024-05-21
7100231065319087	STONE	Mag-Scan 7	1802032024	CONTRATO	N	2024-05-21
7100211001972331	SWIFTPAY SOLUTIONS	Mag-Scan 7	1800882024	VAREJO	N	2024-05-21
1020211048390477	CIELO	EPOS-X	1801952024	CONTRATO	N	2024-05-21
7100181021978436	MERCADO PAGO	Mag-Scan 7	1802092024	CONTRATO	N	2024-05-21
7100181041087206	REDECARD	Mag-Scan 7	1802012024	CONTRATO	S	2024-05-21
7100231023019787	INFINITE PAY	Mag-Scan 7	1802002024	CONTRATO	N	2024-05-21
1020241021002102	CARDEASE TECH	EPOS-X	1801602024	VAREJO	N	2024-05-21
2100201044323517	INFINITE PAY	PX-2100	1802042024	CONTRATO	N	2024-05-21
3450201009883983	PAGPOP	Chipset-Verifier 3.0	1801932024	CONTRATO	N	2024-05-21
3450221088434170	REDECARD	Chipset-Verifier 3.0	1801872024	CONTRATO	N	2024-05-21
3450201042223694	PAGPOP	Chipset-Verifier 3.0	1801932024	CONTRATO	N	2024-05-21
5020231031107372	STONE	Tricore-V	1802082024	CONTRATO	N	2024-05-21
5020211023810547	PAGPOP	Tricore-V	1801992024	CONTRATO	N	2024-05-21
3450221067446119	CARDHUB TECH	Chipset-Verifier 3.0	1800862024	VAREJO	N	2024-05-21
3450201021064747	SECUREPOINT SOLUTIONS	Chipset-Verifier 3.0	1801122024	VAREJO	N	2024-05-21
5020211052475898	PAG SEGURO	Tricore-V	1801742024	CONTRATO	N	2024-05-21
1020191031301030	GETNET	EPOS-X	1801682024	CONTRATO	N	2024-05-21
2100241069822264	SUM UP	PX-2100	1801712024	CONTRATO	N	2024-05-21
7100221073265282	SUM UP	Mag-Scan 7	1801762024	CONTRATO	N	2024-05-21
5020201031097163	GETNET	Tricore-V	1801832024	CONTRATO	N	2024-05-21
3450211013039874	GETNET	Chipset-Verifier 3.0	1801722024	CONTRATO	N	2024-05-21
3450221062531448	CARDEASE TECH	Chipset-Verifier 3.0	1801392024	VAREJO	S	2024-05-21
5020191011622137	PAG SEGURO	Tricore-V	1801742024	CONTRATO	N	2024-05-21
1020241023668159	STONE	EPOS-X	1801692024	CONTRATO	N	2024-05-21
1020201063758657	MERCADO PAGO	EPOS-X	1801662024	CONTRATO	S	2024-05-21
5020241037593957	CARTÃOMASTER TECH	Tricore-V	1801082024	VAREJO	N	2024-05-21
1020221026787412	GETNET	EPOS-X	1801682024	CONTRATO	S	2024-05-21
2100201014602306	INFINITE PAY	PX-2100	1802042024	CONTRATO	N	2024-05-21
5020191061868766	MERCADO PAGO	Tricore-V	1801882024	CONTRATO	S	2024-05-21
7100201064815453	SUM UP	Mag-Scan 7	1801762024	CONTRATO	N	2024-05-21
7100241079640349	MERCADO PAGO	Mag-Scan 7	1802092024	CONTRATO	N	2024-05-21
7100231082829916	CIELO	Mag-Scan 7	1802022024	CONTRATO	N	2024-05-21
7100191015379530	GETNET	Mag-Scan 7	1802052024	CONTRATO	S	2024-05-21
5020201056895630	CIELO	Tricore-V	1801782024	CONTRATO	N	2024-05-21
3450231036089426	CIELO	Chipset-Verifier 3.0	1801672024	CONTRATO	N	2024-05-21
7100221088166076	PAGPOP	Mag-Scan 7	1802062024	CONTRATO	N	2024-05-21
1020231074604287	REDECARD	EPOS-X	1801732024	CONTRATO	N	2024-05-21
5020181034780350	PAG SEGURO	Tricore-V	1801742024	CONTRATO	N	2024-05-21
1020211005173281	INFINITE PAY	EPOS-X	1802072024	CONTRATO	N	2024-05-21
2100191066016316	STONE	PX-2100	1801982024	CONTRATO	N	2024-05-21
7100181081582292	PAG SEGURO	Mag-Scan 7	1801922024	CONTRATO	N	2024-05-21
3450211022656718	EASYSWIPE SOLUTIONS	Chipset-Verifier 3.0	1801522024	VAREJO	N	2024-05-21
5020231002417346	SUM UP	Tricore-V	1801972024	CONTRATO	N	2024-05-21
2100201076950812	REDECARD	PX-2100	1801822024	CONTRATO	N	2024-05-21
1020221017636986	REDECARD	EPOS-X	1801732024	CONTRATO	N	2024-05-21
3450241021285356	PAGPOP	Chipset-Verifier 3.0	1801932024	CONTRATO	N	2024-05-21
1020201087319027	CIELO	EPOS-X	1801952024	CONTRATO	S	2024-05-21
3450191085852652	MERCADO PAGO	Chipset-Verifier 3.0	1801912024	CONTRATO	N	2024-05-21
7100181023511393	GETNET	Mag-Scan 7	1802052024	CONTRATO	N	2024-05-21
5020231042735419	CARTÃOFÁCIL SOLUTIONS	Tricore-V	1801262024	VAREJO	S	2024-05-21
2100221053163205	PAG SEGURO	PX-2100	1801752024	CONTRATO	S	2024-05-21
5020241044742110	STONE	Tricore-V	1802082024	CONTRATO	N	2024-05-21
1020231041041901	SWIPETECH EXPERTS	EPOS-X	1801172024	VAREJO	N	2024-05-21
1020211027819895	SUM UP	EPOS-X	1801942024	CONTRATO	N	2024-05-21
2100191080446033	SUM UP	PX-2100	1801712024	CONTRATO	N	2024-05-21
7100201023401861	REDECARD	Mag-Scan 7	1802012024	CONTRATO	N	2024-05-21
5020181053842051	CIELO	Tricore-V	1801782024	CONTRATO	N	2024-05-21
1020181049441291	CIELO	EPOS-X	1801952024	CONTRATO	S	2024-05-21
7100211055685616	GETNET	Mag-Scan 7	1802052024	CONTRATO	S	2024-05-21
5020181086249968	GETNET	Tricore-V	1801832024	CONTRATO	N	2024-05-21
1020181053212313	PAGPOP	EPOS-X	1801852024	CONTRATO	N	2024-05-21
3450181062035562	GETNET	Chipset-Verifier 3.0	1801722024	CONTRATO	N	2024-05-21
2100211044187464	PAG SEGURO	PX-2100	1801752024	CONTRATO	S	2024-05-21
7100211050424999	PAGPOP	Mag-Scan 7	1802062024	CONTRATO	N	2024-05-21
5020191046186509	PAGPOP	Tricore-V	1801992024	CONTRATO	N	2024-05-21
7100191065371408	INFINITE PAY	Mag-Scan 7	1802002024	CONTRATO	N	2024-05-21
1020211006004447	STONE	EPOS-X	1801692024	CONTRATO	N	2024-05-21
1020221052869008	CIELO	EPOS-X	1801952024	CONTRATO	N	2024-05-21
3450181087743696	CIELO	Chipset-Verifier 3.0	1801672024	CONTRATO	N	2024-05-21
3450241046057212	STONE	Chipset-Verifier 3.0	1801892024	CONTRATO	N	2024-05-21
1020191034033224	CIELO	EPOS-X	1801952024	CONTRATO	N	2024-05-21
7100231026991115	CIELO	Mag-Scan 7	1802022024	CONTRATO	N	2024-05-21
3450241068289978	GETNET	Chipset-Verifier 3.0	1801722024	CONTRATO	N	2024-05-21
7100191070264028	SUM UP	Mag-Scan 7	1801762024	CONTRATO	N	2024-05-21
3450211039615260	SUM UP	Chipset-Verifier 3.0	1801792024	CONTRATO	N	2024-05-21
1020211074108002	SUM UP	EPOS-X	1801942024	CONTRATO	S	2024-05-21
3450221085571131	CIELO	Chipset-Verifier 3.0	1801672024	CONTRATO	N	2024-05-21
3450241073427654	REDECARD	Chipset-Verifier 3.0	1801872024	CONTRATO	N	2024-05-21
7100191051207379	REDECARD	Mag-Scan 7	1802012024	CONTRATO	S	2024-05-21
5020201023136135	PAGPOP	Tricore-V	1801992024	CONTRATO	N	2024-05-21
7100211072384865	SUM UP	Mag-Scan 7	1801762024	CONTRATO	S	2024-05-21
5020181014117960	PAG SEGURO	Tricore-V	1802172024	CONTRATO	N	2024-05-21
7100181022460355	PAG SEGURO	Mag-Scan 7	1801922024	CONTRATO	S	2024-05-21
2100221048521154	PAG SEGURO	PX-2100	1801752024	CONTRATO	N	2024-05-21
5020231024214806	PAG SEGURO	Tricore-V	1802172024	CONTRATO	N	2024-05-21
1020181068385111	MERCADO PAGO	EPOS-X	1802132024	CONTRATO	N	2024-05-21
1020241032378801	STONE	EPOS-X	1801692024	CONTRATO	N	2024-05-21
1020211079822090	MERCADO PAGO	EPOS-X	1802132024	CONTRATO	N	2024-05-21
7100181067022773	SUM UP	Mag-Scan 7	1801762024	CONTRATO	S	2024-05-21
5020241020659667	SUM UP	Tricore-V	1801972024	CONTRATO	S	2024-05-21
7100231027214319	PAG SEGURO	Mag-Scan 7	1801922024	CONTRATO	S	2024-05-21
3450191087528578	INFINITE PAY	Chipset-Verifier 3.0	1801702024	CONTRATO	N	2024-05-21
3450211082952044	PAG SEGURO	Chipset-Verifier 3.0	1801802024	CONTRATO	N	2024-05-21
1020181042400117	STONE	EPOS-X	1801692024	CONTRATO	N	2024-05-21
2100181003080097	PAGPOP	PX-2100	1801902024	CONTRATO	N	2024-05-21
3450231068921997	REDECARD	Chipset-Verifier 3.0	1801872024	CONTRATO	N	2024-05-21
2100211081917708	INFINITE PAY	PX-2100	1802042024	CONTRATO	N	2024-05-21
1020181004073183	PAG SEGURO	EPOS-X	1802192024	CONTRATO	N	2024-05-21
1020191010147456	PAG SEGURO	EPOS-X	1802192024	CONTRATO	N	2024-05-21
3450211043124398	CARTÃOMASTER TECH	Chipset-Verifier 3.0	1800802024	VAREJO	N	2024-05-21
3450211000546781	INFINITE PAY	Chipset-Verifier 3.0	1801702024	CONTRATO	N	2024-05-21
7100211010677253	STONE	Mag-Scan 7	1802032024	CONTRATO	N	2024-05-21
7100231029649501	CIELO	Mag-Scan 7	1802022024	CONTRATO	N	2024-05-21
7100211068714413	PAG SEGURO	Mag-Scan 7	1801922024	CONTRATO	N	2024-05-21
2100181088784871	PAG SEGURO	PX-2100	1802232024	CONTRATO	N	2024-05-21
5020181056874106	SUM UP	Tricore-V	1801972024	CONTRATO	N	2024-05-21
2100241082072986	STONE	PX-2100	1801982024	CONTRATO	S	2024-05-21
1020241057922544	SUM UP	EPOS-X	1801942024	CONTRATO	S	2024-05-21
1020191028361050	STONE	EPOS-X	1802252024	CONTRATO	N	2024-05-21
3450221066380853	STONE	Chipset-Verifier 3.0	1802202024	CONTRATO	N	2024-05-21
2100201055186645	REDECARD	PX-2100	1802242024	CONTRATO	N	2024-05-21
7100201075724159	INFINITE PAY	Mag-Scan 7	1802002024	CONTRATO	N	2024-05-21
2100231022603901	STONE	PX-2100	1801982024	CONTRATO	N	2024-05-21
1020211045770732	PAGPOP	EPOS-X	1802212024	CONTRATO	S	2024-05-21
5020181071372722	STONE	Tricore-V	1802082024	CONTRATO	N	2024-05-21
3450221083462964	SECUREPOINT SOLUTIONS	Chipset-Verifier 3.0	1801122024	VAREJO	N	2024-05-21
7100191072111824	SUM UP	Mag-Scan 7	1802222024	CONTRATO	N	2024-05-21
1020241016684996	MERCADO PAGO	EPOS-X	1802132024	CONTRATO	S	2024-05-21
1020181000094971	SUM UP	EPOS-X	1802362024	CONTRATO	N	2024-05-21
3450191061416932	CIELO	Chipset-Verifier 3.0	1802272024	CONTRATO	N	2024-05-21
3450221003219267	CIELO	Chipset-Verifier 3.0	1802272024	CONTRATO	N	2024-05-21
2100191033336154	CIELO	PX-2100	1802112024	CONTRATO	N	2024-05-21
5020231053479093	CIELO	Tricore-V	1802162024	CONTRATO	N	2024-05-21
3450211066512746	INFINITE PAY	Chipset-Verifier 3.0	1802382024	CONTRATO	N	2024-05-21
1020241074117721	PAG SEGURO	EPOS-X	1802192024	CONTRATO	N	2024-05-21
1020191015134289	GETNET	EPOS-X	1802292024	CONTRATO	N	2024-05-21
3450241054132421	GETNET	Chipset-Verifier 3.0	1802442024	CONTRATO	S	2024-05-21
2100181054720544	EASYSWIPE SOLUTIONS	PX-2100	1801582024	VAREJO	S	2024-05-21
7100181005998455	CARTÃOFÁCIL SOLUTIONS	Mag-Scan 7	1800842024	VAREJO	N	2024-05-21
5020241072276926	PAGPOP	Tricore-V	1801992024	CONTRATO	N	2024-05-21
3450201025778428	STONE	Chipset-Verifier 3.0	1802202024	CONTRATO	N	2024-05-21
2100211002449859	REDECARD	PX-2100	1802242024	CONTRATO	N	2024-05-21
5020191082505622	INFINITE PAY	Tricore-V	1801862024	CONTRATO	N	2024-05-21
2100231035983959	CIELO	PX-2100	1802112024	CONTRATO	N	2024-05-21
2100241026258911	SUM UP	PX-2100	1802122024	CONTRATO	N	2024-05-21
3450181071932744	GETNET	Chipset-Verifier 3.0	1802442024	CONTRATO	N	2024-05-21
3450211060601803	INFINITE PAY	Chipset-Verifier 3.0	1802382024	CONTRATO	S	2024-05-21
1020241074429814	POINTTECH SOLUTIONS	EPOS-X	1800312024	VAREJO	S	2024-05-21
5020221072458951	PAGPOP	Tricore-V	1801992024	CONTRATO	N	2024-05-21
1020201030530369	PAG SEGURO	EPOS-X	1802192024	CONTRATO	N	2024-05-21
5020241012238685	REDECARD	Tricore-V	1802312024	CONTRATO	N	2024-05-21
2100221055932567	REDECARD	PX-2100	1802242024	CONTRATO	N	2024-05-21
7100191035088822	PAG SEGURO	Mag-Scan 7	1801922024	CONTRATO	S	2024-05-21
5020201065008243	PAG SEGURO	Tricore-V	1802172024	CONTRATO	N	2024-05-21
1020211005070039	PAGPOP	EPOS-X	1802212024	CONTRATO	N	2024-05-21
5020211018389398	SUM UP	Tricore-V	1802322024	CONTRATO	S	2024-05-21
1020221065171768	PAGPOP	EPOS-X	1802212024	CONTRATO	N	2024-05-21
3450191020301826	MERCADO PAGO	Chipset-Verifier 3.0	1802282024	CONTRATO	S	2024-05-21
5020191042382014	GETNET	Tricore-V	1802152024	CONTRATO	N	2024-05-21
2100241000566646	INFINITE PAY	PX-2100	1802042024	CONTRATO	S	2024-05-21
7100191052450297	SUM UP	Mag-Scan 7	1802222024	CONTRATO	N	2024-05-21
7100191050072708	INFINITE PAY	Mag-Scan 7	1802002024	CONTRATO	N	2024-05-21
7100181010142338	STONE	Mag-Scan 7	1802032024	CONTRATO	N	2024-05-21
5020221017547908	STONE	Tricore-V	1802422024	CONTRATO	N	2024-05-21
7100241005060695	PAG SEGURO	Mag-Scan 7	1802472024	CONTRATO	N	2024-05-21
7100181060878391	PAGPOP	Mag-Scan 7	1802262024	CONTRATO	N	2024-05-21
7100191060408190	GETNET	Mag-Scan 7	1802462024	CONTRATO	N	2024-05-21
7100241004831512	MERCADO PAGO	Mag-Scan 7	1802092024	CONTRATO	S	2024-05-21
1020241073196224	GETNET	EPOS-X	1802292024	CONTRATO	N	2024-05-21
5020201088965138	SUM UP	Tricore-V	1802322024	CONTRATO	N	2024-05-21
3450191023830262	MERCADO PAGO	Chipset-Verifier 3.0	1802282024	CONTRATO	S	2024-05-21
2100241088135870	CIELO	PX-2100	1802112024	CONTRATO	N	2024-05-21
1020181054173063	GETNET	EPOS-X	1802292024	CONTRATO	N	2024-05-21
7100241049260351	INFINITE PAY	Mag-Scan 7	1802482024	CONTRATO	S	2024-05-21
2100181031466299	SUM UP	PX-2100	1802122024	CONTRATO	S	2024-05-21
7100231038127645	CARDHUB TECH	Mag-Scan 7	1801512024	VAREJO	S	2024-05-21
5020191009266524	STONE	Tricore-V	1802422024	CONTRATO	N	2024-05-21
1020211065593026	INFINITE PAY	EPOS-X	1802072024	CONTRATO	N	2024-05-21
3450201087657971	CIELO	Chipset-Verifier 3.0	1802272024	CONTRATO	N	2024-05-21
7100231063257956	STONE	Mag-Scan 7	1802492024	CONTRATO	N	2024-05-21
7100201043057905	SUM UP	Mag-Scan 7	1802222024	CONTRATO	S	2024-05-21
3450241055478225	STONE	Chipset-Verifier 3.0	1802202024	CONTRATO	N	2024-05-21
5020211073553003	GETNET	Tricore-V	1802152024	CONTRATO	N	2024-05-21
5020211016187229	CIELO	Tricore-V	1802162024	CONTRATO	N	2024-05-21
7100191047658790	STONE	Mag-Scan 7	1802492024	CONTRATO	S	2024-05-21
7100221038925068	MERCADO PAGO	Mag-Scan 7	1802092024	CONTRATO	N	2024-05-21
3450181087582459	STONE	Chipset-Verifier 3.0	1802202024	CONTRATO	S	2024-05-21
2100211082108318	PAG SEGURO	PX-2100	1802232024	CONTRATO	N	2024-05-21
2100181038749327	REDECARD	PX-2100	1802242024	CONTRATO	N	2024-05-21
1020241014655234	SUM UP	EPOS-X	1802362024	CONTRATO	N	2024-05-21
3450211027395026	MERCADO PAGO	Chipset-Verifier 3.0	1802282024	CONTRATO	N	2024-05-21
7100201038614925	CIELO	Mag-Scan 7	1802342024	CONTRATO	N	2024-05-21
2100201013520234	PAG SEGURO	PX-2100	1802232024	CONTRATO	S	2024-05-21
5020211008885578	PAGPOP	Tricore-V	1802502024	CONTRATO	N	2024-05-21
7100181047777096	POINTEXPERT SOLUTIONS	Mag-Scan 7	1800692024	VAREJO	S	2024-05-21
7100231087555235	SWIPEMASTER TECH	Mag-Scan 7	1800892024	VAREJO	N	2024-05-21
3450221021113447	GETNET	Chipset-Verifier 3.0	1802442024	CONTRATO	S	2024-05-21
3450191047864079	CARDCONNECT SOLUTIONS	Chipset-Verifier 3.0	1801272024	VAREJO	N	2024-05-21
2100191041779053	STONE	PX-2100	1802412024	CONTRATO	S	2024-05-21
3450181045800475	PAG SEGURO	Chipset-Verifier 3.0	1802352024	CONTRATO	N	2024-05-21
2100231082393117	CIELO	PX-2100	1802112024	CONTRATO	N	2024-05-21
