SERIAL	CLIENTE	EQUIPAMENTO	ORDEM DE SERVIÇO	FLUXO	GARANTIA	DT RECEBIMENTO
7100181041503797	CARDEASE TECH	Mag-Scan 7	1800962024	VAREJO	N	2024-05-19
7100201055457557	CIELO	Mag-Scan 7	1802612024	CONTRATO	S	2024-05-19
2100181080755152	MERCADO PAGO	PX-2100	1802952024	CONTRATO	S	2024-05-19
3450231042427188	REDECARD	Chipset-Verifier 3.0	1802912024	CONTRATO	S	2024-05-19
3450221048989288	PAG SEGURO	Chipset-Verifier 3.0	1802722024	CONTRATO	N	2024-05-19
2100201011138479	PAGPOP	PX-2100	1802732024	CONTRATO	N	2024-05-19
3450231064020647	SECURESWIPE SOLUTIONS	Chipset-Verifier 3.0	1800872024	VAREJO	N	2024-05-19
2100191058071305	MERCADO PAGO	PX-2100	1802952024	CONTRATO	N	2024-05-19
2100181007471938	SUM UP	PX-2100	1802662024	CONTRATO	S	2024-05-19
2100181012788975	PAG SEGURO	PX-2100	1802692024	CONTRATO	N	2024-05-19
7100221041620159	INFINITE PAY	Mag-Scan 7	1802922024	CONTRATO	N	2024-05-19
3450211014974870	INFINITE PAY	Chipset-Verifier 3.0	1802852024	CONTRATO	N	2024-05-19
2100241045598310	INFINITE PAY	PX-2100	1803002024	CONTRATO	N	2024-05-19
1020241010381798	PAGPOP	EPOS-X	1802592024	CONTRATO	N	2024-05-19
5020201004935569	PAGPOP	Tricore-V	1802972024	CONTRATO	N	2024-05-19
5020241044613701	REDECARD	Tricore-V	1802672024	CONTRATO	N	2024-05-19
7100211064975733	SECUREPAY SOLUTIONS	Mag-Scan 7	1801562024	VAREJO	N	2024-05-19
7100231028915240	PAG SEGURO	Mag-Scan 7	1802992024	CONTRATO	N	2024-05-19
5020231002431121	MERCADO PAGO	Tricore-V	1802742024	CONTRATO	N	2024-05-19
2100231017488857	GETNET	PX-2100	1802802024	CONTRATO	N	2024-05-19
1020191051821144	GETNET	EPOS-X	1802902024	CONTRATO	N	2024-05-19
3450231034693363	MERCADO PAGO	Chipset-Verifier 3.0	1802712024	CONTRATO	N	2024-05-19
2100191061867553	STONE	PX-2100	1802812024	CONTRATO	N	2024-05-19
2100181012222260	PAGPOP	PX-2100	1802732024	CONTRATO	N	2024-05-19
3450181060839488	SUM UP	Chipset-Verifier 3.0	1802822024	CONTRATO	N	2024-05-19
3450231048571015	GETNET	Chipset-Verifier 3.0	1802652024	CONTRATO	N	2024-05-19
2100201041563015	SECUREPAY SOLUTIONS	PX-2100	1801652024	VAREJO	S	2024-05-19
1020221022529758	INFINITE PAY	EPOS-X	1802962024	CONTRATO	N	2024-05-19
2100201033952239	PAG SEGURO	PX-2100	1802692024	CONTRATO	N	2024-05-19
2100231032148392	CIELO	PX-2100	1802562024	CONTRATO	N	2024-05-19
2100201020303414	GETNET	PX-2100	1802802024	CONTRATO	N	2024-05-19
2100191074257453	GETNET	PX-2100	1802802024	CONTRATO	N	2024-05-19
2100181044412543	STONE	PX-2100	1802812024	CONTRATO	S	2024-05-19
7100231025589865	INFINITE PAY	Mag-Scan 7	1802922024	CONTRATO	N	2024-05-19
5020201019291034	PAGPOP	Tricore-V	1802972024	CONTRATO	N	2024-05-19
3450211018753393	EASYPAY SOLUTIONS	Chipset-Verifier 3.0	1800722024	VAREJO	S	2024-05-19
5020231049971265	REDECARD	Tricore-V	1802672024	CONTRATO	S	2024-05-19
7100231062838768	REDECARD	Mag-Scan 7	1802892024	CONTRATO	N	2024-05-19
3450231000229729	PAG SEGURO	Chipset-Verifier 3.0	1802722024	CONTRATO	N	2024-05-19
2100231017294817	GETNET	PX-2100	1802802024	CONTRATO	N	2024-05-19
7100231044939028	REDECARD	Mag-Scan 7	1802892024	CONTRATO	N	2024-05-19
1020211004971686	PAGPOP	EPOS-X	1802592024	CONTRATO	N	2024-05-19
1020201082125459	SUM UP	EPOS-X	1802792024	CONTRATO	S	2024-05-19
2100181040920385	GETNET	PX-2100	1802802024	CONTRATO	N	2024-05-19
7100201013360736	MERCADO PAGO	Mag-Scan 7	1802982024	CONTRATO	N	2024-05-19
1020221025191227	CIELO	EPOS-X	1802762024	CONTRATO	N	2024-05-19
1020241078015205	REDECARD	EPOS-X	1802842024	CONTRATO	N	2024-05-19
1020241078646050	REDECARD	EPOS-X	1802842024	CONTRATO	S	2024-05-19
5020211011617104	MERCADO PAGO	Tricore-V	1802742024	CONTRATO	N	2024-05-19
2100191046385657	CARTÃOMASTER TECH	PX-2100	1801572024	VAREJO	N	2024-05-19
5020241073401356	CARTÃOMASTER TECH	Tricore-V	1801082024	VAREJO	N	2024-05-19
5020231051032097	CIELO	Tricore-V	1802572024	CONTRATO	N	2024-05-19
3450201041892090	PAG SEGURO	Chipset-Verifier 3.0	1802722024	CONTRATO	N	2024-05-19
2100201000151047	INFINITE PAY	PX-2100	1803002024	CONTRATO	N	2024-05-19
2100211051486834	STONE	PX-2100	1802812024	CONTRATO	N	2024-05-19
3450191034763939	SUM UP	Chipset-Verifier 3.0	1802822024	CONTRATO	S	2024-05-19
3450211015647694	REDECARD	Chipset-Verifier 3.0	1802912024	CONTRATO	N	2024-05-19
5020181075041572	CARTÃOMASTER TECH	Tricore-V	1801082024	VAREJO	N	2024-05-19
2100191089095719	PAG SEGURO	PX-2100	1802692024	CONTRATO	N	2024-05-19
1020231081827888	STONE	EPOS-X	1802642024	CONTRATO	N	2024-05-19
3450191024205298	PAGPOP	Chipset-Verifier 3.0	1802772024	CONTRATO	N	2024-05-19
2100191088791150	PAG SEGURO	PX-2100	1802692024	CONTRATO	N	2024-05-19
7100221085015823	REDECARD	Mag-Scan 7	1802892024	CONTRATO	N	2024-05-19
2100221038389561	CARTÃOMASTER TECH	PX-2100	1801572024	VAREJO	S	2024-05-19
5020231017567310	REDECARD	Tricore-V	1802672024	CONTRATO	N	2024-05-19
1020221013914344	PAG SEGURO	EPOS-X	1802702024	CONTRATO	N	2024-05-19
3450191045852754	CIELO	Chipset-Verifier 3.0	1802632024	CONTRATO	S	2024-05-19
7100211015173047	STONE	Mag-Scan 7	1802932024	CONTRATO	N	2024-05-19
5020191026905772	STONE	Tricore-V	1802782024	CONTRATO	N	2024-05-19
2100181033007422	MERCADO PAGO	PX-2100	1802952024	CONTRATO	S	2024-05-19
3450181006565623	REDECARD	Chipset-Verifier 3.0	1802912024	CONTRATO	N	2024-05-19
7100211021803486	REDECARD	Mag-Scan 7	1802892024	CONTRATO	N	2024-05-19
3450191001970294	PAG SEGURO	Chipset-Verifier 3.0	1802722024	CONTRATO	N	2024-05-19
5020241063263749	POINTEXPERT SOLUTIONS	Tricore-V	1800902024	VAREJO	N	2024-05-19
3450211077353808	CARDTECH SOLUTIONS	Chipset-Verifier 3.0	1801112024	VAREJO	N	2024-05-19
7100241027757399	CARTÃOFÁCIL SOLUTIONS	Mag-Scan 7	1800842024	VAREJO	S	2024-05-19
7100191075819128	CIELO	Mag-Scan 7	1802612024	CONTRATO	N	2024-05-19
3450221058565044	SECUREPAY SOLUTIONS	Chipset-Verifier 3.0	1800932024	VAREJO	N	2024-05-19
2100191036513013	PAG SEGURO	PX-2100	1802692024	CONTRATO	S	2024-05-19
5020191036613659	STONE	Tricore-V	1802782024	CONTRATO	N	2024-05-19
1020181089504729	GETNET	EPOS-X	1802902024	CONTRATO	S	2024-05-19
1020181066436350	PAGPOP	EPOS-X	1802592024	CONTRATO	N	2024-05-19
7100181003350096	EASYSWIPE SOLUTIONS	Mag-Scan 7	1800662024	VAREJO	N	2024-05-19
1020231078679055	SUM UP	EPOS-X	1802792024	CONTRATO	S	2024-05-19
5020211055097356	REDECARD	Tricore-V	1802672024	CONTRATO	N	2024-05-19
7100231014413023	INFINITE PAY	Mag-Scan 7	1802922024	CONTRATO	N	2024-05-19
5020181048778351	INFINITE PAY	Tricore-V	1802942024	CONTRATO	N	2024-05-19
7100191027786932	MERCADO PAGO	Mag-Scan 7	1802982024	CONTRATO	N	2024-05-19
7100201045867813	MERCADO PAGO	Mag-Scan 7	1802982024	CONTRATO	S	2024-05-19
1020221058967220	STONE	EPOS-X	1802642024	CONTRATO	N	2024-05-19
7100231016305820	SUM UP	Mag-Scan 7	1802622024	CONTRATO	N	2024-05-19
7100211031378742	REDECARD	Mag-Scan 7	1802892024	CONTRATO	N	2024-05-19
7100181047106422	PAG SEGURO	Mag-Scan 7	1802992024	CONTRATO	N	2024-05-19
3450201029796464	MERCADO PAGO	Chipset-Verifier 3.0	1802712024	CONTRATO	N	2024-05-19
2100231033675762	POINTEXPERT SOLUTIONS	PX-2100	1801422024	VAREJO	N	2024-05-19
5020201054935909	PAYMASTER TECH	Tricore-V	1800822024	VAREJO	N	2024-05-19
5020241063064991	PAGPOP	Tricore-V	1802972024	CONTRATO	N	2024-05-19
3450231080584428	SUM UP	Chipset-Verifier 3.0	1802822024	CONTRATO	N	2024-05-19
3450191065126315	STONE	Chipset-Verifier 3.0	1802682024	CONTRATO	N	2024-05-19
7100211045235234	STONE	Mag-Scan 7	1802932024	CONTRATO	S	2024-05-19
1020231039897975	GETNET	EPOS-X	1802902024	CONTRATO	S	2024-05-19
3450221021631065	CIELO	Chipset-Verifier 3.0	1802632024	CONTRATO	S	2024-05-19
5020211084037804	PAGPOP	Tricore-V	1802972024	CONTRATO	N	2024-05-19
3450201079339026	CARDEASE TECH	Chipset-Verifier 3.0	1801392024	VAREJO	N	2024-05-19
2100231009583737	INFINITE PAY	PX-2100	1803002024	CONTRATO	N	2024-05-19
7100221023870614	INFINITE PAY	Mag-Scan 7	1802922024	CONTRATO	N	2024-05-19
5020231014301820	PAG SEGURO	Tricore-V	1802752024	CONTRATO	S	2024-05-19
5020191031654163	REDECARD	Tricore-V	1802672024	CONTRATO	N	2024-05-19
1020211089403827	INFINITE PAY	EPOS-X	1802962024	CONTRATO	N	2024-05-19
3450211085721354	MERCADO PAGO	Chipset-Verifier 3.0	1802712024	CONTRATO	S	2024-05-19
5020201040766025	PAG SEGURO	Tricore-V	1802752024	CONTRATO	N	2024-05-19
2100241050506225	CIELO	PX-2100	1802562024	CONTRATO	N	2024-05-19
5020181086861225	RAPIDSWIPE TECH	Tricore-V	1800992024	VAREJO	N	2024-05-19
2100191071198611	PAGPOP	PX-2100	1802732024	CONTRATO	N	2024-05-19
1020221044839732	REDECARD	EPOS-X	1802842024	CONTRATO	S	2024-05-19
3450201056065522	STONE	Chipset-Verifier 3.0	1802682024	CONTRATO	N	2024-05-19
3450241072750972	PAG SEGURO	Chipset-Verifier 3.0	1802722024	CONTRATO	N	2024-05-19
7100231036367519	MERCADO PAGO	Mag-Scan 7	1802982024	CONTRATO	S	2024-05-19
2100211000789972	REDECARD	PX-2100	1802832024	CONTRATO	N	2024-05-19
1020191003582291	REDECARD	EPOS-X	1802842024	CONTRATO	N	2024-05-19
5020191015948295	INFINITE PAY	Tricore-V	1802942024	CONTRATO	N	2024-05-19
2100231051179202	CIELO	PX-2100	1802562024	CONTRATO	N	2024-05-19
3450231030126966	REDECARD	Chipset-Verifier 3.0	1802912024	CONTRATO	S	2024-05-19
5020231065025239	SUM UP	Tricore-V	1802862024	CONTRATO	S	2024-05-19
5020181067369470	REDECARD	Tricore-V	1802672024	CONTRATO	N	2024-05-19
3450241058656716	REDECARD	Chipset-Verifier 3.0	1802912024	CONTRATO	N	2024-05-19
3450221088807648	MERCADO PAGO	Chipset-Verifier 3.0	1802712024	CONTRATO	N	2024-05-19
5020191009996601	REDECARD	Tricore-V	1802672024	CONTRATO	N	2024-05-19
7100191014444175	RAPIDSWIPE TECH	Mag-Scan 7	1801612024	VAREJO	N	2024-05-19
3450201007227259	PAG SEGURO	Chipset-Verifier 3.0	1802722024	CONTRATO	N	2024-05-19
2100181019333124	STONE	PX-2100	1802812024	CONTRATO	N	2024-05-19
2100221036881298	SWIFTSWIPE TECH	PX-2100	1801232024	VAREJO	N	2024-05-19
7100221025790441	PAGPOP	Mag-Scan 7	1802882024	CONTRATO	N	2024-05-19
3450231015320904	PAG SEGURO	Chipset-Verifier 3.0	1802722024	CONTRATO	S	2024-05-19
3450181081479775	REDECARD	Chipset-Verifier 3.0	1802912024	CONTRATO	N	2024-05-19
7100181005473491	GETNET	Mag-Scan 7	1802872024	CONTRATO	S	2024-05-19
5020211058337129	PAGPOP	Tricore-V	1802972024	CONTRATO	N	2024-05-19
1020191007694629	GETNET	EPOS-X	1802902024	CONTRATO	N	2024-05-19
1020181001011478	CARDEASE TECH	EPOS-X	1801602024	VAREJO	N	2024-05-19
5020221012296173	CIELO	Tricore-V	1802572024	CONTRATO	N	2024-05-19
7100241074876917	REDECARD	Mag-Scan 7	1802892024	CONTRATO	S	2024-05-19
5020201048144352	MERCADO PAGO	Tricore-V	1802742024	CONTRATO	N	2024-05-19
3450211073970679	SUM UP	Chipset-Verifier 3.0	1802822024	CONTRATO	N	2024-05-19
1020231018858109	EASYPAY SOLUTIONS	EPOS-X	1801312024	VAREJO	N	2024-05-19
3450201078652296	SUM UP	Chipset-Verifier 3.0	1802822024	CONTRATO	N	2024-05-19
7100241032083592	REDECARD	Mag-Scan 7	1802892024	CONTRATO	N	2024-05-19
7100241087254936	CIELO	Mag-Scan 7	1802612024	CONTRATO	N	2024-05-19
3450231028165179	REDECARD	Chipset-Verifier 3.0	1802912024	CONTRATO	N	2024-05-19
5020241002362852	MERCADO PAGO	Tricore-V	1802742024	CONTRATO	N	2024-05-19
2100221033488085	GETNET	PX-2100	1802802024	CONTRATO	N	2024-05-19
3450211073713191	GETNET	Chipset-Verifier 3.0	1802652024	CONTRATO	S	2024-05-19
3450201083733514	STONE	Chipset-Verifier 3.0	1802682024	CONTRATO	S	2024-05-19
7100211049028272	CARTÃOFÁCIL SOLUTIONS	Mag-Scan 7	1800842024	VAREJO	N	2024-05-19
1020221070268040	INFINITE PAY	EPOS-X	1802962024	CONTRATO	N	2024-05-19
1020231056437020	PAG SEGURO	EPOS-X	1802702024	CONTRATO	N	2024-05-19
5020201000934162	RAPIDSWIPE TECH	Tricore-V	1800992024	VAREJO	N	2024-05-19
2100221083017151	REDECARD	PX-2100	1802832024	CONTRATO	N	2024-05-19
1020241053819063	REDECARD	EPOS-X	1802842024	CONTRATO	N	2024-05-19
2100241030565846	STONE	PX-2100	1802812024	CONTRATO	N	2024-05-19
5020221088346945	MERCADO PAGO	Tricore-V	1802742024	CONTRATO	N	2024-05-19
1020211074673907	REDECARD	EPOS-X	1802842024	CONTRATO	N	2024-05-19
1020231033042496	PAGPOP	EPOS-X	1802592024	CONTRATO	N	2024-05-19
5020201083961769	GETNET	Tricore-V	1802582024	CONTRATO	S	2024-05-19
5020201085296478	SUM UP	Tricore-V	1802862024	CONTRATO	N	2024-05-19
5020241059502658	INFINITE PAY	Tricore-V	1802942024	CONTRATO	N	2024-05-19
5020181027730096	CARDTECH SOLUTIONS	Tricore-V	1800672024	VAREJO	S	2024-05-19
1020211065297488	PAG SEGURO	EPOS-X	1802702024	CONTRATO	S	2024-05-19
3450191041230956	PAG SEGURO	Chipset-Verifier 3.0	1802722024	CONTRATO	N	2024-05-19
1020221056847086	MERCADO PAGO	EPOS-X	1802602024	CONTRATO	N	2024-05-19
3450241032763478	CIELO	Chipset-Verifier 3.0	1802632024	CONTRATO	N	2024-05-19
5020221054138763	PAGPOP	Tricore-V	1802972024	CONTRATO	N	2024-05-19
7100181074873380	SUM UP	Mag-Scan 7	1802622024	CONTRATO	N	2024-05-19
1020181054493471	REDECARD	EPOS-X	1802842024	CONTRATO	N	2024-05-19
5020231062601372	SWIFTSWIPE TECH	Tricore-V	1801622024	VAREJO	N	2024-05-19
5020231012252488	SUM UP	Tricore-V	1802862024	CONTRATO	N	2024-05-19
2100181020722677	MERCADO PAGO	PX-2100	1802952024	CONTRATO	N	2024-05-19
5020221082723841	CIELO	Tricore-V	1802572024	CONTRATO	N	2024-05-19
7100211068955780	SUM UP	Mag-Scan 7	1802622024	CONTRATO	S	2024-05-19
5020241076045711	CIELO	Tricore-V	1802572024	CONTRATO	S	2024-05-19
1020241045547136	REDECARD	EPOS-X	1802842024	CONTRATO	N	2024-05-19
7100231024551023	GETNET	Mag-Scan 7	1802872024	CONTRATO	N	2024-05-19
7100221083347843	MERCADO PAGO	Mag-Scan 7	1802982024	CONTRATO	N	2024-05-19
3450221073762064	RAPIDSWIPE TECH	Chipset-Verifier 3.0	1801022024	VAREJO	N	2024-05-19
1020221067684687	MERCADO PAGO	EPOS-X	1802602024	CONTRATO	N	2024-05-19
5020241012568028	STONE	Tricore-V	1802782024	CONTRATO	S	2024-05-19
7100241036512679	GETNET	Mag-Scan 7	1802872024	CONTRATO	S	2024-05-19
7100191021172082	CIELO	Mag-Scan 7	1802612024	CONTRATO	S	2024-05-19
1020211014095896	PAG SEGURO	EPOS-X	1802702024	CONTRATO	N	2024-05-19
3450231068118849	REDECARD	Chipset-Verifier 3.0	1802912024	CONTRATO	S	2024-05-19
7100241087876335	PAG SEGURO	Mag-Scan 7	1802992024	CONTRATO	N	2024-05-19
7100231063607837	PAGPOP	Mag-Scan 7	1802882024	CONTRATO	N	2024-05-19
5020191053963950	PAG SEGURO	Tricore-V	1802752024	CONTRATO	N	2024-05-19
1020211069166150	SUM UP	EPOS-X	1802792024	CONTRATO	N	2024-05-19
5020191029925797	CARDTECH SOLUTIONS	Tricore-V	1800672024	VAREJO	N	2024-05-19
2100241087778466	PAGPOP	PX-2100	1802732024	CONTRATO	N	2024-05-19
7100241079635051	SUM UP	Mag-Scan 7	1802622024	CONTRATO	N	2024-05-19
2100191083060149	MERCADO PAGO	PX-2100	1802952024	CONTRATO	N	2024-05-19
7100221018796560	SUM UP	Mag-Scan 7	1802622024	CONTRATO	N	2024-05-19
7100201067086546	INFINITE PAY	Mag-Scan 7	1802922024	CONTRATO	N	2024-05-19
1020211002633749	INFINITE PAY	EPOS-X	1802962024	CONTRATO	N	2024-05-19
2100221088428211	STONE	PX-2100	1802812024	CONTRATO	N	2024-05-19
5020191032617240	PAG SEGURO	Tricore-V	1802752024	CONTRATO	N	2024-05-19
1020231055897309	REDECARD	EPOS-X	1802842024	CONTRATO	N	2024-05-19
1020191058919924	PAGPOP	EPOS-X	1802592024	CONTRATO	N	2024-05-19
2100221089552456	GETNET	PX-2100	1802802024	CONTRATO	N	2024-05-19
3450241077897758	MERCADO PAGO	Chipset-Verifier 3.0	1802712024	CONTRATO	N	2024-05-19
2100191046096742	STONE	PX-2100	1802812024	CONTRATO	N	2024-05-19
1020241074944248	STONE	EPOS-X	1802642024	CONTRATO	N	2024-05-19
2100191051442061	SUM UP	PX-2100	1802662024	CONTRATO	N	2024-05-19
3450181034368422	CIELO	Chipset-Verifier 3.0	1802632024	CONTRATO	S	2024-05-19
5020201010605373	INFINITE PAY	Tricore-V	1802942024	CONTRATO	N	2024-05-19
5020181053244786	STONE	Tricore-V	1802782024	CONTRATO	N	2024-05-19
7100181067768620	STONE	Mag-Scan 7	1802932024	CONTRATO	N	2024-05-19
5020211041374324	MERCADO PAGO	Tricore-V	1802742024	CONTRATO	S	2024-05-19
1020231078067921	MERCADO PAGO	EPOS-X	1802602024	CONTRATO	N	2024-05-19
1020231039816513	STONE	EPOS-X	1802642024	CONTRATO	N	2024-05-19
7100191027777276	INFINITE PAY	Mag-Scan 7	1802922024	CONTRATO	N	2024-05-19
2100221031272507	PAG SEGURO	PX-2100	1802692024	CONTRATO	N	2024-05-19
5020221079695248	CIELO	Tricore-V	1802572024	CONTRATO	N	2024-05-19
1020231080104529	SUM UP	EPOS-X	1802792024	CONTRATO	N	2024-05-19
1020201089033670	SUM UP	EPOS-X	1802792024	CONTRATO	S	2024-05-19
3450211022920693	CIELO	Chipset-Verifier 3.0	1802632024	CONTRATO	N	2024-05-19
5020231065161400	MERCADO PAGO	Tricore-V	1802742024	CONTRATO	N	2024-05-19
3450191072449123	REDECARD	Chipset-Verifier 3.0	1802912024	CONTRATO	N	2024-05-19
7100221019705987	PAG SEGURO	Mag-Scan 7	1802992024	CONTRATO	N	2024-05-19
2100191017293431	GETNET	PX-2100	1802802024	CONTRATO	S	2024-05-19
5020191050151332	PAGPOP	Tricore-V	1802972024	CONTRATO	S	2024-05-19
7100201053541838	PAG SEGURO	Mag-Scan 7	1802992024	CONTRATO	N	2024-05-19
2100181038813044	EASYPAY SOLUTIONS	PX-2100	1800972024	VAREJO	S	2024-05-19
5020211039240991	REDECARD	Tricore-V	1802672024	CONTRATO	S	2024-05-19
5020211031329895	CIELO	Tricore-V	1802572024	CONTRATO	N	2024-05-19
2100201008859237	PAG SEGURO	PX-2100	1802692024	CONTRATO	N	2024-05-19
1020181044310255	SUM UP	EPOS-X	1802792024	CONTRATO	N	2024-05-19
1020231066115425	MERCADO PAGO	EPOS-X	1802602024	CONTRATO	N	2024-05-19
7100201071265690	STONE	Mag-Scan 7	1802932024	CONTRATO	N	2024-05-19
5020211042429548	PAGPOP	Tricore-V	1802972024	CONTRATO	N	2024-05-19
7100231017333835	MERCADO PAGO	Mag-Scan 7	1802982024	CONTRATO	N	2024-05-19
2100241056802422	STONE	PX-2100	1802812024	CONTRATO	N	2024-05-19
7100181053162264	SUM UP	Mag-Scan 7	1802622024	CONTRATO	N	2024-05-19
2100231009831076	CARTÃOFÁCIL SOLUTIONS	PX-2100	1801372024	VAREJO	S	2024-05-19
5020231075695879	STONE	Tricore-V	1802782024	CONTRATO	S	2024-05-19
3450181040342011	INFINITE PAY	Chipset-Verifier 3.0	1802852024	CONTRATO	N	2024-05-19
2100221042500616	INFINITE PAY	PX-2100	1803002024	CONTRATO	N	2024-05-19
5020201089233695	POINTTECH SOLUTIONS	Tricore-V	1801532024	VAREJO	S	2024-05-19
3450241053624496	CARDEASE TECH	Chipset-Verifier 3.0	1801392024	VAREJO	N	2024-05-19
7100241001410425	SUM UP	Mag-Scan 7	1802622024	CONTRATO	N	2024-05-19
1020221070674369	CARTÃOFÁCIL SOLUTIONS	EPOS-X	1800682024	VAREJO	N	2024-05-19
7100231034308207	PAGPOP	Mag-Scan 7	1802882024	CONTRATO	N	2024-05-19
7100191031847871	CARDTECH SOLUTIONS	Mag-Scan 7	1801452024	VAREJO	S	2024-05-19
5020191041267756	SUM UP	Tricore-V	1802862024	CONTRATO	N	2024-05-19
2100181006846658	STONE	PX-2100	1802812024	CONTRATO	S	2024-05-19
2100231064754953	GETNET	PX-2100	1802802024	CONTRATO	S	2024-05-19
3450231069550428	STONE	Chipset-Verifier 3.0	1802682024	CONTRATO	S	2024-05-19
2100241031969698	STONE	PX-2100	1802812024	CONTRATO	N	2024-05-19
2100221013049422	GETNET	PX-2100	1802802024	CONTRATO	N	2024-05-19
3450201014424944	CARDHUB TECH	Chipset-Verifier 3.0	1800862024	VAREJO	S	2024-05-19
1020221066188193	PAG SEGURO	EPOS-X	1802702024	CONTRATO	S	2024-05-19
1020211046380598	GETNET	EPOS-X	1802902024	CONTRATO	N	2024-05-19
2100181073290136	CARTÃOMASTER TECH	PX-2100	1801572024	VAREJO	N	2024-05-19
2100191068462198	STONE	PX-2100	1802812024	CONTRATO	N	2024-05-19
3450241084292853	MERCADO PAGO	Chipset-Verifier 3.0	1802712024	CONTRATO	S	2024-05-19
3450221019253720	REDECARD	Chipset-Verifier 3.0	1802912024	CONTRATO	N	2024-05-19
3450241066943459	SUM UP	Chipset-Verifier 3.0	1802822024	CONTRATO	N	2024-05-19
3450211045428140	INFINITE PAY	Chipset-Verifier 3.0	1802852024	CONTRATO	N	2024-05-19
3450231002989497	INFINITE PAY	Chipset-Verifier 3.0	1802852024	CONTRATO	N	2024-05-19
5020201039412241	PAG SEGURO	Tricore-V	1802752024	CONTRATO	N	2024-05-19
2100221055248780	STONE	PX-2100	1802812024	CONTRATO	N	2024-05-19
1020241058351399	REDECARD	EPOS-X	1802842024	CONTRATO	N	2024-05-19
1020181064377954	MERCADO PAGO	EPOS-X	1803012024	CONTRATO	N	2024-05-19
5020201061140085	STONE	Tricore-V	1802782024	CONTRATO	N	2024-05-19
2100201037666735	SUM UP	PX-2100	1802662024	CONTRATO	S	2024-05-19
7100201071786170	STONE	Mag-Scan 7	1802932024	CONTRATO	N	2024-05-19
3450211063391094	INFINITE PAY	Chipset-Verifier 3.0	1802852024	CONTRATO	N	2024-05-19
5020241016873847	MERCADO PAGO	Tricore-V	1802742024	CONTRATO	N	2024-05-19
7100241068376471	MERCADO PAGO	Mag-Scan 7	1802982024	CONTRATO	N	2024-05-19
3450201018436934	PAG SEGURO	Chipset-Verifier 3.0	1802722024	CONTRATO	S	2024-05-19
1020231067837801	INFINITE PAY	EPOS-X	1802962024	CONTRATO	N	2024-05-19
1020241041986953	GETNET	EPOS-X	1802902024	CONTRATO	N	2024-05-19
1020231007240495	REDECARD	EPOS-X	1802842024	CONTRATO	N	2024-05-19
7100221038132468	MERCADO PAGO	Mag-Scan 7	1802982024	CONTRATO	N	2024-05-19
1020221064847170	PAGPOP	EPOS-X	1802592024	CONTRATO	N	2024-05-19
5020201067845277	PAG SEGURO	Tricore-V	1802752024	CONTRATO	N	2024-05-19
7100181014759402	PAG SEGURO	Mag-Scan 7	1802992024	CONTRATO	N	2024-05-19
3450211087930453	CIELO	Chipset-Verifier 3.0	1802632024	CONTRATO	N	2024-05-19
1020201082261446	CIELO	EPOS-X	1802762024	CONTRATO	N	2024-05-19
3450231007862604	INFINITE PAY	Chipset-Verifier 3.0	1802852024	CONTRATO	N	2024-05-19
5020181069426130	GETNET	Tricore-V	1802582024	CONTRATO	S	2024-05-19
1020181004883466	REDECARD	EPOS-X	1802842024	CONTRATO	N	2024-05-19
