SERIAL	CLIENTE	EQUIPAMENTO	ORDEM DE SERVIÇO	FLUXO	GARANTIA	DT RECEBIMENTO
0100191003682985	PAG SEGURO	PX-2100	1802692024	CONTRATO	N	2024-05-21
0020241018247152	PAGPOP	Tricore-V	1802972024	CONTRATO	N	2024-05-21
5020181018094933	GETNET	Tricore-V	1802582024	CONTRATO	N	2024-05-21
0100211067211467	PAGPOP	Mag-Scan 7	1802882024	CONTRATO	N	2024-05-21
0100221069626951	GETNET	PX-2100	1802802024	CONTRATO	N	2024-05-21
0020231042794155	MERCADO PAGO	Tricore-V	1802742024	CONTRATO	N	2024-05-21
0450201085703565	STONE	Chipset-Verifier 3.0	1802682024	CONTRATO	N	2024-05-21
0020181021341756	SECUREPOINT SOLUTIONS	EPOS-X	1801502024	VAREJO	N	2024-05-21
2100211036317413	SUM UP	PX-2100	1800502024	CONTRATO	N	2024-05-23
1020191074851548	CIELO	EPOS-X	1800762024	CONTRATO	N	2024-05-23
3450191016429007	SUM UP	Chipset-Verifier 3.0	1800282024	CONTRATO	N	2024-05-23
7100181050617987	MERCADO PAGO	Mag-Scan 7	1800372024	CONTRATO	N	2024-05-23
5020191068057314	REDECARD	Tricore-V	1800572024	CONTRATO	N	2024-05-23
5020181012249184	INFINITE PAY	Tricore-V	1800492024	CONTRATO	N	2024-05-23
3450181087590053	MERCADO PAGO	Chipset-Verifier 3.0	1800352024	CONTRATO	N	2024-05-23
2100221047354171	STONE	PX-2100	1800212024	CONTRATO	N	2024-05-23
2100201009790550	STONE	PX-2100	1800212024	CONTRATO	S	2024-05-23
2100191026814777	CIELO	PX-2100	1800252024	CONTRATO	N	2024-05-23
2100231089871524	INFINITE PAY	PX-2100	1800742024	CONTRATO	N	2024-05-23
1020241057132305	RAPIDSWIPE TECH	EPOS-X	1800912024	VAREJO	N	2024-05-23
1020231024796578	REDECARD	EPOS-X	1800462024	CONTRATO	N	2024-05-23
2100191028819129	REDECARD	PX-2100	1800582024	CONTRATO	N	2024-05-23
7100201044335112	SUM UP	Mag-Scan 7	1800222024	CONTRATO	N	2024-05-23
1020241049010121	PAG SEGURO	EPOS-X	1800542024	CONTRATO	N	2024-05-23
3450221013487255	GETNET	Chipset-Verifier 3.0	1800412024	CONTRATO	N	2024-05-23
7100241075406882	CARTÃOFÁCIL SOLUTIONS	Mag-Scan 7	1800842024	VAREJO	N	2024-05-23
3450231079203758	PAG SEGURO	Chipset-Verifier 3.0	1800532024	CONTRATO	N	2024-05-23
1020201032044242	REDECARD	EPOS-X	1800462024	CONTRATO	N	2024-05-23
5020211028901112	GETNET	Tricore-V	1800592024	CONTRATO	N	2024-05-23
1020211002008249	PAG SEGURO	EPOS-X	1800542024	CONTRATO	N	2024-05-23
5020181004670665	SWIFTPAY SOLUTIONS	Tricore-V	1801042024	VAREJO	N	2024-05-23
3450201016466024	PAG SEGURO	Chipset-Verifier 3.0	1800532024	CONTRATO	N	2024-05-23
5020221052120458	GETNET	Tricore-V	1800592024	CONTRATO	N	2024-05-23
5020221069336840	STONE	Tricore-V	1800432024	CONTRATO	N	2024-05-23
7100181053153627	PAGPOP	Mag-Scan 7	1800602024	CONTRATO	N	2024-05-23
7100181010819164	GETNET	Mag-Scan 7	1800482024	CONTRATO	N	2024-05-23
3450241037349327	INFINITE PAY	Chipset-Verifier 3.0	1800702024	CONTRATO	N	2024-05-23
1020221088440908	SWIFTSWIPE TECH	EPOS-X	1801432024	VAREJO	N	2024-05-23
1020221030864691	REDECARD	EPOS-X	1800462024	CONTRATO	N	2024-05-23
7100241060004723	PAG SEGURO	Mag-Scan 7	1800772024	CONTRATO	S	2024-05-23
3450181051019479	CIELO	Chipset-Verifier 3.0	1800562024	CONTRATO	N	2024-05-23
1020201076713629	EASYSWIPE SOLUTIONS	EPOS-X	1800512024	VAREJO	N	2024-05-23
1020221009891337	REDECARD	EPOS-X	1800462024	CONTRATO	N	2024-05-23
5020191056206434	INFINITE PAY	Tricore-V	1800492024	CONTRATO	N	2024-05-23
2100201036724380	PAG SEGURO	PX-2100	1800852024	CONTRATO	N	2024-05-23
2100201015087999	INFINITE PAY	PX-2100	1800742024	CONTRATO	S	2024-05-23
3450241084287019	CIELO	Chipset-Verifier 3.0	1800562024	CONTRATO	N	2024-05-23
1020231021701076	CIELO	EPOS-X	1800762024	CONTRATO	N	2024-05-23
1020181029257542	MERCADO PAGO	EPOS-X	1800262024	CONTRATO	N	2024-05-23
7100181072624499	STONE	Mag-Scan 7	1800362024	CONTRATO	N	2024-05-23
1020191069548853	MERCADO PAGO	EPOS-X	1800262024	CONTRATO	N	2024-05-23
1020191058325200	CARDEASE TECH	EPOS-X	1801602024	VAREJO	N	2024-05-23
1020231045989502	STONE	EPOS-X	1800272024	CONTRATO	S	2024-05-23
7100231029267737	CARDEASE TECH	Mag-Scan 7	1800962024	VAREJO	N	2024-05-23
3450221036668565	MERCADO PAGO	Chipset-Verifier 3.0	1800352024	CONTRATO	N	2024-05-23
2100181044613525	PAGPOP	PX-2100	1800342024	CONTRATO	N	2024-05-23
1020191013278718	MERCADO PAGO	EPOS-X	1800262024	CONTRATO	N	2024-05-23
1020211023115132	INFINITE PAY	EPOS-X	1800632024	CONTRATO	N	2024-05-23
2100241018229461	REDECARD	PX-2100	1800582024	CONTRATO	S	2024-05-23
7100231030735322	CIELO	Mag-Scan 7	1800622024	CONTRATO	N	2024-05-23
5020221030797268	STONE	Tricore-V	1800432024	CONTRATO	N	2024-05-23
5020201030220364	MERCADO PAGO	Tricore-V	1800302024	CONTRATO	N	2024-05-23
1020201038745744	SUM UP	EPOS-X	1800612024	CONTRATO	S	2024-05-23
1020211054300019	CIELO	EPOS-X	1800762024	CONTRATO	N	2024-05-23
2100211055020137	SUM UP	PX-2100	1800502024	CONTRATO	N	2024-05-23
2100231028565510	INFINITE PAY	PX-2100	1800742024	CONTRATO	N	2024-05-23
5020201038110696	PAGPOP	Tricore-V	1800292024	CONTRATO	N	2024-05-23
1020211089362753	CIELO	EPOS-X	1800762024	CONTRATO	N	2024-05-23
5020211029358349	PAGPOP	Tricore-V	1800292024	CONTRATO	S	2024-05-23
7100181011566037	GETNET	Mag-Scan 7	1800482024	CONTRATO	N	2024-05-23
3450211080367821	REDECARD	Chipset-Verifier 3.0	1800642024	CONTRATO	S	2024-05-23
3450181055918704	SUM UP	Chipset-Verifier 3.0	1800282024	CONTRATO	N	2024-05-23
7100241040665538	INFINITE PAY	Mag-Scan 7	1800452024	CONTRATO	N	2024-05-23
1020221034658974	MERCADO PAGO	EPOS-X	1800262024	CONTRATO	N	2024-05-23
3450211003524273	SWIPEMASTER TECH	Chipset-Verifier 3.0	1801322024	VAREJO	S	2024-05-23
2100181055509335	PAG SEGURO	PX-2100	1800852024	CONTRATO	S	2024-05-23
5020241019585435	REDECARD	Tricore-V	1800572024	CONTRATO	N	2024-05-23
3450181078770243	SUM UP	Chipset-Verifier 3.0	1800282024	CONTRATO	N	2024-05-23
7100191016481433	REDECARD	Mag-Scan 7	1800382024	CONTRATO	N	2024-05-23
3450181080247605	EASYSWIPE SOLUTIONS	Chipset-Verifier 3.0	1801522024	VAREJO	N	2024-05-23
7100221014376750	PAGPOP	Mag-Scan 7	1800602024	CONTRATO	S	2024-05-23
2100181012497072	INFINITE PAY	PX-2100	1800742024	CONTRATO	N	2024-05-23
1020241015222937	MERCADO PAGO	EPOS-X	1800262024	CONTRATO	N	2024-05-23
1020201041733197	CIELO	EPOS-X	1800762024	CONTRATO	N	2024-05-23
2100241086501679	POINTPRO TECH	PX-2100	1801162024	VAREJO	N	2024-05-23
7100241039579904	CIELO	Mag-Scan 7	1800622024	CONTRATO	N	2024-05-23
3450191087355417	GETNET	Chipset-Verifier 3.0	1800412024	CONTRATO	N	2024-05-23
2100201041357992	PAG SEGURO	PX-2100	1800852024	CONTRATO	N	2024-05-23
1020241086010188	MERCADO PAGO	EPOS-X	1800262024	CONTRATO	N	2024-05-23
5020221038080844	SECUREPAY SOLUTIONS	Tricore-V	1801252024	VAREJO	N	2024-05-23
7100241087293812	GETNET	Mag-Scan 7	1800482024	CONTRATO	N	2024-05-23
5020221049036391	GETNET	Tricore-V	1800592024	CONTRATO	N	2024-05-23
7100231079318353	SUM UP	Mag-Scan 7	1800222024	CONTRATO	N	2024-05-23
5020231084859064	STONE	Tricore-V	1800432024	CONTRATO	N	2024-05-23
2100241051247169	CIELO	PX-2100	1800252024	CONTRATO	N	2024-05-23
2100231031644418	INFINITE PAY	PX-2100	1800742024	CONTRATO	N	2024-05-23
2100191028394312	REDECARD	PX-2100	1800582024	CONTRATO	N	2024-05-23
3450241004979198	STONE	Chipset-Verifier 3.0	1800652024	CONTRATO	N	2024-05-23
5020201028748355	STONE	Tricore-V	1800432024	CONTRATO	N	2024-05-23
2100201043143606	PAG SEGURO	PX-2100	1800852024	CONTRATO	N	2024-05-23
7100201003730403	SUM UP	Mag-Scan 7	1800222024	CONTRATO	N	2024-05-23
5020211016560780	SWIFTPAY SOLUTIONS	Tricore-V	1801042024	VAREJO	S	2024-05-23
1020231052699872	REDECARD	EPOS-X	1800462024	CONTRATO	N	2024-05-23
1020221010141061	REDECARD	EPOS-X	1800462024	CONTRATO	N	2024-05-23
1020231066360322	SUM UP	EPOS-X	1800612024	CONTRATO	S	2024-05-23
7100211044978045	PAGPOP	Mag-Scan 7	1800602024	CONTRATO	N	2024-05-23
1020231062791921	REDECARD	EPOS-X	1800462024	CONTRATO	N	2024-05-23
2100191084471508	CARDHUB TECH	PX-2100	1800832024	VAREJO	N	2024-05-23
2100191007433829	SECUREPOINT SOLUTIONS	PX-2100	1800982024	VAREJO	N	2024-05-23
5020241001635119	SUM UP	Tricore-V	1800472024	CONTRATO	N	2024-05-23
3450201063572509	PAG SEGURO	Chipset-Verifier 3.0	1800532024	CONTRATO	N	2024-05-23
1020201074124671	GETNET	EPOS-X	1800522024	CONTRATO	N	2024-05-23
1020191032441710	CIELO	EPOS-X	1800762024	CONTRATO	N	2024-05-23
2100231024091165	EASYPAY SOLUTIONS	PX-2100	1800972024	VAREJO	S	2024-05-23
2100201004738670	PAG SEGURO	PX-2100	1800852024	CONTRATO	S	2024-05-23
2100241004732099	STONE	PX-2100	1800212024	CONTRATO	S	2024-05-23
2100181077611474	SUM UP	PX-2100	1800502024	CONTRATO	S	2024-05-23
5020181007573643	STONE	Tricore-V	1800432024	CONTRATO	S	2024-05-23
2100211021204401	REDECARD	PX-2100	1800582024	CONTRATO	S	2024-05-23
2100201007089472	SUM UP	PX-2100	1800502024	CONTRATO	N	2024-05-23
5020191059987714	SUM UP	Tricore-V	1800472024	CONTRATO	N	2024-05-23
3450231010285425	GETNET	Chipset-Verifier 3.0	1800412024	CONTRATO	N	2024-05-23
1020181019393343	SUM UP	EPOS-X	1800612024	CONTRATO	S	2024-05-23
7100211026000771	REDECARD	Mag-Scan 7	1800382024	CONTRATO	S	2024-05-23
3450231002606567	CIELO	Chipset-Verifier 3.0	1800562024	CONTRATO	S	2024-05-23
5020221085863253	SUM UP	Tricore-V	1800472024	CONTRATO	N	2024-05-23
3450231030066107	GETNET	Chipset-Verifier 3.0	1800412024	CONTRATO	N	2024-05-23
2100231066324036	INFINITE PAY	PX-2100	1800742024	CONTRATO	N	2024-05-23
5020211044901986	CIELO	Tricore-V	1800232024	CONTRATO	N	2024-05-23
5020231004228816	CIELO	Tricore-V	1800232024	CONTRATO	N	2024-05-23
5020231046876162	PAG SEGURO	Tricore-V	1800332024	CONTRATO	N	2024-05-23
1020191012311423	INFINITE PAY	EPOS-X	1800632024	CONTRATO	N	2024-05-23
5020221077990201	INFINITE PAY	Tricore-V	1800492024	CONTRATO	N	2024-05-23
2100181018133089	REDECARD	PX-2100	1800582024	CONTRATO	N	2024-05-23
7100191078120350	GETNET	Mag-Scan 7	1800482024	CONTRATO	N	2024-05-23
1020181000333121	CIELO	EPOS-X	1800762024	CONTRATO	N	2024-05-23
3450221070557860	SUM UP	Chipset-Verifier 3.0	1800282024	CONTRATO	S	2024-05-23
3450231072383459	STONE	Chipset-Verifier 3.0	1800652024	CONTRATO	S	2024-05-23
3450181026551914	MERCADO PAGO	Chipset-Verifier 3.0	1800352024	CONTRATO	N	2024-05-23
1020221076899804	SECURESWIPE SOLUTIONS	EPOS-X	1800952024	VAREJO	S	2024-05-23
7100231039943858	PAGPOP	Mag-Scan 7	1800602024	CONTRATO	N	2024-05-23
7100241026211164	PAG SEGURO	Mag-Scan 7	1800772024	CONTRATO	N	2024-05-23
5020211010929138	PAG SEGURO	Tricore-V	1800332024	CONTRATO	S	2024-05-23
2100231028058813	PAGPOP	PX-2100	1800342024	CONTRATO	S	2024-05-23
5020231000097917	SUM UP	Tricore-V	1800472024	CONTRATO	N	2024-05-23
1020181068121644	GETNET	EPOS-X	1800522024	CONTRATO	S	2024-05-23
3450231018728133	SUM UP	Chipset-Verifier 3.0	1800282024	CONTRATO	N	2024-05-23
3450241067761117	PAGPOP	Chipset-Verifier 3.0	1800242024	CONTRATO	S	2024-05-23
3450241081885363	SUM UP	Chipset-Verifier 3.0	1800282024	CONTRATO	N	2024-05-23
3450211076756122	CIELO	Chipset-Verifier 3.0	1800562024	CONTRATO	N	2024-05-23
1020241070557309	CARDHUB TECH	EPOS-X	1801412024	VAREJO	N	2024-05-23
5020181021006574	SWIPETECH EXPERTS	Tricore-V	1800732024	VAREJO	N	2024-05-23
2100241082338450	PAG SEGURO	PX-2100	1800852024	CONTRATO	N	2024-05-23
7100191072399663	SUM UP	Mag-Scan 7	1800222024	CONTRATO	N	2024-05-23
3450221013839431	SUM UP	Chipset-Verifier 3.0	1800282024	CONTRATO	N	2024-05-23
3450211048913911	MERCADO PAGO	Chipset-Verifier 3.0	1800352024	CONTRATO	N	2024-05-23
5020241065680549	MERCADO PAGO	Tricore-V	1800302024	CONTRATO	N	2024-05-23
3450221061932948	RAPIDSWIPE TECH	Chipset-Verifier 3.0	1801022024	VAREJO	N	2024-05-23
1020191056419575	MERCADO PAGO	EPOS-X	1800262024	CONTRATO	N	2024-05-23
3450211062726916	PAG SEGURO	Chipset-Verifier 3.0	1800532024	CONTRATO	N	2024-05-23
5020201005799683	PAG SEGURO	Tricore-V	1800332024	CONTRATO	N	2024-05-23
3450221016491739	STONE	Chipset-Verifier 3.0	1800652024	CONTRATO	N	2024-05-23
2100191062230252	GETNET	PX-2100	1800392024	CONTRATO	N	2024-05-23
1020221032204870	GETNET	EPOS-X	1800522024	CONTRATO	N	2024-05-23
2100211000985630	INFINITE PAY	PX-2100	1800742024	CONTRATO	N	2024-05-23
7100211030325103	STONE	Mag-Scan 7	1800362024	CONTRATO	N	2024-05-23
1020211029032208	SUM UP	EPOS-X	1800612024	CONTRATO	S	2024-05-23
3450191048904352	SUM UP	Chipset-Verifier 3.0	1800282024	CONTRATO	N	2024-05-23
2100181025094747	CARTÃOFÁCIL SOLUTIONS	PX-2100	1801372024	VAREJO	N	2024-05-23
3450231023880830	CARTÃOFÁCIL SOLUTIONS	Chipset-Verifier 3.0	1801642024	VAREJO	N	2024-05-23
7100191034330538	PAG SEGURO	Mag-Scan 7	1800772024	CONTRATO	N	2024-05-23
2100201004766148	EASYSWIPE SOLUTIONS	PX-2100	1801582024	VAREJO	N	2024-05-23
3450211014315396	CIELO	Chipset-Verifier 3.0	1800562024	CONTRATO	N	2024-05-23
1020211036742659	MERCADO PAGO	EPOS-X	1800262024	CONTRATO	N	2024-05-23
1020201056239336	POINTPRO TECH	EPOS-X	1801002024	VAREJO	N	2024-05-23
3450181087398790	GETNET	Chipset-Verifier 3.0	1800412024	CONTRATO	N	2024-05-23
5020241017286187	SUM UP	Tricore-V	1800472024	CONTRATO	N	2024-05-23
5020191030222435	SECUREPOINT SOLUTIONS	Tricore-V	1800752024	VAREJO	N	2024-05-23
7100181012113293	REDECARD	Mag-Scan 7	1800382024	CONTRATO	N	2024-05-23
7100231006663440	REDECARD	Mag-Scan 7	1800382024	CONTRATO	N	2024-05-23
1020221038532476	MERCADO PAGO	EPOS-X	1800262024	CONTRATO	S	2024-05-23
7100221020829744	INFINITE PAY	Mag-Scan 7	1800452024	CONTRATO	N	2024-05-23
1020231023568239	INFINITE PAY	EPOS-X	1800632024	CONTRATO	S	2024-05-23
3450181063212779	MERCADO PAGO	Chipset-Verifier 3.0	1800352024	CONTRATO	S	2024-05-23
2100191049239341	REDECARD	PX-2100	1800582024	CONTRATO	N	2024-05-23
3450221002284861	SUM UP	Chipset-Verifier 3.0	1800282024	CONTRATO	N	2024-05-23
7100221089890831	MERCADO PAGO	Mag-Scan 7	1800372024	CONTRATO	N	2024-05-23
7100181077683451	SUM UP	Mag-Scan 7	1800222024	CONTRATO	N	2024-05-23
3450241041248294	CIELO	Chipset-Verifier 3.0	1800562024	CONTRATO	N	2024-05-23
7100221039971823	SWIFTPAY SOLUTIONS	Mag-Scan 7	1800882024	VAREJO	N	2024-05-23
5020201011191175	REDECARD	Tricore-V	1800572024	CONTRATO	N	2024-05-23
3450241057475230	STONE	Chipset-Verifier 3.0	1800652024	CONTRATO	N	2024-05-23
2100211055993866	MERCADO PAGO	PX-2100	1800402024	CONTRATO	N	2024-05-23
7100221030240161	REDECARD	Mag-Scan 7	1800382024	CONTRATO	N	2024-05-23
7100201035403336	PAG SEGURO	Mag-Scan 7	1800772024	CONTRATO	N	2024-05-23
1020181084565392	PAG SEGURO	EPOS-X	1800542024	CONTRATO	N	2024-05-23
3450191024729798	STONE	Chipset-Verifier 3.0	1800652024	CONTRATO	N	2024-05-23
5020211058376521	PAG SEGURO	Tricore-V	1800332024	CONTRATO	S	2024-05-23
2100211061942636	MERCADO PAGO	PX-2100	1800402024	CONTRATO	N	2024-05-23
7100231059651968	REDECARD	Mag-Scan 7	1800382024	CONTRATO	S	2024-05-23
3450201083414373	PAGPOP	Chipset-Verifier 3.0	1800242024	CONTRATO	N	2024-05-23
1020201007662026	MERCADO PAGO	EPOS-X	1800262024	CONTRATO	N	2024-05-23
5020211015022094	CIELO	Tricore-V	1800232024	CONTRATO	N	2024-05-23
1020201086113675	PAG SEGURO	EPOS-X	1800542024	CONTRATO	N	2024-05-23
3450211032236383	CARDHUB TECH	Chipset-Verifier 3.0	1800862024	VAREJO	N	2024-05-23
5020231061961729	CIELO	Tricore-V	1800232024	CONTRATO	S	2024-05-23
5020231046853575	REDECARD	Tricore-V	1800572024	CONTRATO	N	2024-05-23
1020201022363175	CIELO	EPOS-X	1800762024	CONTRATO	S	2024-05-23
3450221011569312	STONE	Chipset-Verifier 3.0	1800652024	CONTRATO	N	2024-05-23
7100201047456608	INFINITE PAY	Mag-Scan 7	1800452024	CONTRATO	N	2024-05-23
2100241081737127	MERCADO PAGO	PX-2100	1800402024	CONTRATO	S	2024-05-23
3450181026373432	MERCADO PAGO	Chipset-Verifier 3.0	1800352024	CONTRATO	N	2024-05-23
5020231048688784	PAGPOP	Tricore-V	1800292024	CONTRATO	N	2024-05-23
1020211070155790	MERCADO PAGO	EPOS-X	1800262024	CONTRATO	N	2024-05-23
5020211001134606	PAGPOP	Tricore-V	1800292024	CONTRATO	S	2024-05-23
5020191085146719	PAG SEGURO	Tricore-V	1800332024	CONTRATO	N	2024-05-23
3450231051931760	GETNET	Chipset-Verifier 3.0	1800412024	CONTRATO	N	2024-05-23
7100231062117916	PAG SEGURO	Mag-Scan 7	1800772024	CONTRATO	N	2024-05-23
3450241061059067	PAG SEGURO	Chipset-Verifier 3.0	1800532024	CONTRATO	N	2024-05-23
2100231042946472	PAG SEGURO	PX-2100	1800852024	CONTRATO	S	2024-05-23
7100241072868242	PAGPOP	Mag-Scan 7	1800602024	CONTRATO	N	2024-05-23
2100231050897978	PAGPOP	PX-2100	1800342024	CONTRATO	N	2024-05-23
1020231026837972	CIELO	EPOS-X	1800762024	CONTRATO	N	2024-05-23
5020231044933468	PAGPOP	Tricore-V	1800292024	CONTRATO	N	2024-05-23
3450241061657404	INFINITE PAY	Chipset-Verifier 3.0	1800702024	CONTRATO	S	2024-05-23
1020201061872686	CIELO	EPOS-X	1800762024	CONTRATO	N	2024-05-23
7100181082992227	GETNET	Mag-Scan 7	1800482024	CONTRATO	N	2024-05-23
2100241033474263	MERCADO PAGO	PX-2100	1800402024	CONTRATO	N	2024-05-23
3450201014682687	PAGPOP	Chipset-Verifier 3.0	1800242024	CONTRATO	S	2024-05-23
7100201004226170	STONE	Mag-Scan 7	1800362024	CONTRATO	N	2024-05-23
7100201030065461	GETNET	Mag-Scan 7	1800482024	CONTRATO	S	2024-05-23
5020181012542213	SWIFTSWIPE TECH	Tricore-V	1801622024	VAREJO	N	2024-05-23
5020231020312663	PAGPOP	Tricore-V	1800292024	CONTRATO	N	2024-05-23
3450181046114906	GETNET	Chipset-Verifier 3.0	1800412024	CONTRATO	N	2024-05-23
5020231033644309	CIELO	Tricore-V	1800232024	CONTRATO	N	2024-05-23
2100231058091521	PAG SEGURO	PX-2100	1800852024	CONTRATO	N	2024-05-23
2100191079278268	GETNET	PX-2100	1800392024	CONTRATO	S	2024-05-23
3450241048384532	CIELO	Chipset-Verifier 3.0	1801672024	CONTRATO	N	2024-05-23
3450211032738947	INFINITE PAY	Chipset-Verifier 3.0	1800702024	CONTRATO	N	2024-05-23
5020201020236145	REDECARD	Tricore-V	1800572024	CONTRATO	N	2024-05-23
5020241028401489	STONE	Tricore-V	1800432024	CONTRATO	N	2024-05-23
5020231066613630	SUM UP	Tricore-V	1800472024	CONTRATO	S	2024-05-23
5020241051845665	CIELO	Tricore-V	1800232024	CONTRATO	N	2024-05-23
3450201089697583	PAGPOP	Chipset-Verifier 3.0	1800242024	CONTRATO	S	2024-05-23
1020191026649339	SUM UP	EPOS-X	1800612024	CONTRATO	N	2024-05-23
7100181068575665	CIELO	Mag-Scan 7	1800622024	CONTRATO	N	2024-05-23
1020241077055101	PAGPOP	EPOS-X	1800552024	CONTRATO	N	2024-05-23
7100181046044061	SUM UP	Mag-Scan 7	1800222024	CONTRATO	N	2024-05-23
5020231022788159	PAG SEGURO	Tricore-V	1800332024	CONTRATO	N	2024-05-23
1020241057805275	GETNET	EPOS-X	1801682024	CONTRATO	N	2024-05-23
1020241006247428	SUM UP	EPOS-X	1800612024	CONTRATO	S	2024-05-23
1020201031478632	SUM UP	EPOS-X	1800612024	CONTRATO	N	2024-05-23
5020201051334986	PAYMASTER TECH	Tricore-V	1800822024	VAREJO	N	2024-05-23
2100191073419780	GETNET	PX-2100	1800392024	CONTRATO	N	2024-05-23
2100201010016577	GETNET	PX-2100	1800392024	CONTRATO	N	2024-05-23
1020241087770941	STONE	EPOS-X	1801692024	CONTRATO	N	2024-05-23
2100211019911888	SUM UP	PX-2100	1801712024	CONTRATO	N	2024-05-23
2100231044085015	CARDCONNECT SOLUTIONS	PX-2100	1801542024	VAREJO	S	2024-05-23
5020241010961762	STONE	Tricore-V	1800432024	CONTRATO	N	2024-05-23
5020201068634139	PAGPOP	Tricore-V	1800292024	CONTRATO	N	2024-05-23
5020181064331279	PAG SEGURO	Tricore-V	1801742024	CONTRATO	N	2024-05-23
2100241020170999	CIELO	PX-2100	1800252024	CONTRATO	N	2024-05-23
3450211003466301	SWIFTPAY SOLUTIONS	Chipset-Verifier 3.0	1801492024	VAREJO	N	2024-05-23
7100191067274424	STONE	Mag-Scan 7	1800362024	CONTRATO	N	2024-05-23
1020211059003051	SUM UP	EPOS-X	1800612024	CONTRATO	S	2024-05-23
7100241072538995	PAG SEGURO	Mag-Scan 7	1800772024	CONTRATO	N	2024-05-23
1020211083045561	PAGPOP	EPOS-X	1800552024	CONTRATO	S	2024-05-23
5020221000388957	MERCADO PAGO	Tricore-V	1800302024	CONTRATO	N	2024-05-23
1020211070590590	PAG SEGURO	EPOS-X	1801772024	CONTRATO	N	2024-05-23
2100221081910496	SUM UP	PX-2100	1801712024	CONTRATO	S	2024-05-23
1020231058114573	PAGPOP	EPOS-X	1800552024	CONTRATO	N	2024-05-23
1020211024280816	PAGPOP	EPOS-X	1800552024	CONTRATO	N	2024-05-23
7100221019711081	STONE	Mag-Scan 7	1800362024	CONTRATO	N	2024-05-23
1020211048740383	SECUREPAY SOLUTIONS	EPOS-X	1801132024	VAREJO	N	2024-05-23
1020241084627293	PAGPOP	EPOS-X	1801852024	CONTRATO	N	2024-05-23
7100191039540606	GETNET	Mag-Scan 7	1800482024	CONTRATO	N	2024-05-23
3450221006676499	STONE	Chipset-Verifier 3.0	1800652024	CONTRATO	N	2024-05-23
7100201075845013	REDECARD	Mag-Scan 7	1800382024	CONTRATO	N	2024-05-23
7100241059804768	CIELO	Mag-Scan 7	1800622024	CONTRATO	N	2024-05-23
1020241035285260	CARDTECH SOLUTIONS	EPOS-X	1801472024	VAREJO	N	2024-05-23
3450181046393013	INFINITE PAY	Chipset-Verifier 3.0	1801702024	CONTRATO	N	2024-05-23
1020231075823434	PAG SEGURO	EPOS-X	1801772024	CONTRATO	N	2024-05-23
5020201000622511	STONE	Tricore-V	1800432024	CONTRATO	S	2024-05-23
5020231014558582	GETNET	Tricore-V	1801832024	CONTRATO	N	2024-05-23
3450221028637227	CARTÃOFÁCIL SOLUTIONS	Chipset-Verifier 3.0	1801642024	VAREJO	N	2024-05-23
5020231027581838	GETNET	Tricore-V	1801832024	CONTRATO	N	2024-05-23
3450231077856812	SUM UP	Chipset-Verifier 3.0	1801792024	CONTRATO	N	2024-05-23
