SERIAL	CLIENTE	EQUIPAMENTO	ORDEM DE SERVIÇO	FLUXO	GARANTIA	DT RECEBIMENTO
5020231032622333	CIELO	Tricore-V	1802162024	CONTRATO	N	2024-05-23
2100241056155916	REDECARD	PX-2100	1802242024	CONTRATO	N	2024-05-23
2100221082366481	PAG SEGURO	PX-2100	1802232024	CONTRATO	S	2024-05-23
5020241071982697	CIELO	Tricore-V	1802162024	CONTRATO	N	2024-05-23
2100241043143882	STONE	PX-2100	1802412024	CONTRATO	N	2024-05-23
5020211039853182	MERCADO PAGO	Tricore-V	1802142024	CONTRATO	S	2024-05-23
7100211004860704	PAGPOP	Mag-Scan 7	1802262024	CONTRATO	N	2024-05-23
5020191027046831	CIELO	Tricore-V	1802162024	CONTRATO	N	2024-05-23
7100221005378629	GETNET	Mag-Scan 7	1802462024	CONTRATO	S	2024-05-23
1020191020981992	SUM UP	EPOS-X	1802362024	CONTRATO	N	2024-05-23
2100201072059826	GETNET	PX-2100	1802402024	CONTRATO	N	2024-05-23
2100241040979287	PAGPOP	PX-2100	1802372024	CONTRATO	N	2024-05-23
3450191029866639	STONE	Chipset-Verifier 3.0	1802202024	CONTRATO	S	2024-05-23
7100221019368240	PAG SEGURO	Mag-Scan 7	1802472024	CONTRATO	N	2024-05-23
5020211035640076	POINTPRO TECH	Tricore-V	1801012024	VAREJO	N	2024-05-23
3450181085319340	STONE	Chipset-Verifier 3.0	1802202024	CONTRATO	N	2024-05-23
2100211077688960	MERCADO PAGO	PX-2100	1802552024	CONTRATO	S	2024-05-23
1020241053659899	PAG SEGURO	EPOS-X	1802192024	CONTRATO	N	2024-05-23
7100231031832939	STONE	Mag-Scan 7	1802492024	CONTRATO	S	2024-05-23
7100221042433383	STONE	Mag-Scan 7	1802492024	CONTRATO	N	2024-05-23
1020201082717725	POINTPRO TECH	EPOS-X	1801002024	VAREJO	N	2024-05-23
5020181042199761	STONE	Tricore-V	1802422024	CONTRATO	N	2024-05-23
5020191089991794	REDECARD	Tricore-V	1802312024	CONTRATO	N	2024-05-23
1020191077107467	PAG SEGURO	EPOS-X	1802192024	CONTRATO	N	2024-05-23
5020201067842128	CIELO	Tricore-V	1802162024	CONTRATO	N	2024-05-23
2100181055266531	PAGPOP	PX-2100	1802372024	CONTRATO	N	2024-05-23
2100211042026198	POINTTECH SOLUTIONS	PX-2100	1801152024	VAREJO	N	2024-05-23
5020201013863724	PAG SEGURO	Tricore-V	1802172024	CONTRATO	N	2024-05-23
3450231023291538	PAGPOP	Chipset-Verifier 3.0	1802302024	CONTRATO	N	2024-05-23
1020241066414297	SUM UP	EPOS-X	1802362024	CONTRATO	S	2024-05-23
2100211088388035	INFINITE PAY	PX-2100	1802532024	CONTRATO	N	2024-05-23
7100191065247426	SUM UP	Mag-Scan 7	1802222024	CONTRATO	N	2024-05-23
1020241048665570	INFINITE PAY	EPOS-X	1802542024	CONTRATO	N	2024-05-23
1020211015150438	PAGPOP	EPOS-X	1802212024	CONTRATO	N	2024-05-23
2100231023547144	MERCADO PAGO	PX-2100	1802552024	CONTRATO	S	2024-05-23
2100201039372560	SECUREPOINT SOLUTIONS	PX-2100	1800982024	VAREJO	N	2024-05-23
5020201061391402	INFINITE PAY	Tricore-V	1802512024	CONTRATO	N	2024-05-23
5020191070295613	SWIFTPAY SOLUTIONS	Tricore-V	1801042024	VAREJO	N	2024-05-23
7100181080250899	CIELO	Mag-Scan 7	1802342024	CONTRATO	N	2024-05-23
3450201059016030	SUM UP	Chipset-Verifier 3.0	1802182024	CONTRATO	N	2024-05-23
3450201039112647	CARDEASE TECH	Chipset-Verifier 3.0	1801392024	VAREJO	N	2024-05-23
3450201025655835	INFINITE PAY	Chipset-Verifier 3.0	1802382024	CONTRATO	N	2024-05-23
3450201068880364	PAG SEGURO	Chipset-Verifier 3.0	1802352024	CONTRATO	N	2024-05-23
3450191061575538	CIELO	Chipset-Verifier 3.0	1802272024	CONTRATO	N	2024-05-23
5020241033026778	PAG SEGURO	Tricore-V	1802172024	CONTRATO	S	2024-05-23
1020241089529545	SECUREPAY SOLUTIONS	EPOS-X	1801132024	VAREJO	N	2024-05-23
3450221039660476	SUM UP	Chipset-Verifier 3.0	1802182024	CONTRATO	S	2024-05-23
3450201060418058	CIELO	Chipset-Verifier 3.0	1802272024	CONTRATO	N	2024-05-23
1020221068748539	PAGPOP	EPOS-X	1802212024	CONTRATO	S	2024-05-23
3450231008046471	PAG SEGURO	Chipset-Verifier 3.0	1802352024	CONTRATO	N	2024-05-23
2100181010363543	GETNET	PX-2100	1802402024	CONTRATO	N	2024-05-23
1020211029363501	GETNET	EPOS-X	1802292024	CONTRATO	S	2024-05-23
3450221081585522	SUM UP	Chipset-Verifier 3.0	1802182024	CONTRATO	N	2024-05-23
5020201082411489	REDECARD	Tricore-V	1802312024	CONTRATO	N	2024-05-23
5020181011303198	STONE	Tricore-V	1802422024	CONTRATO	N	2024-05-23
7100231085055248	POINTEXPERT SOLUTIONS	Mag-Scan 7	1800692024	VAREJO	N	2024-05-23
1020191042461817	PAG SEGURO	EPOS-X	1802192024	CONTRATO	N	2024-05-23
5020201068181320	MERCADO PAGO	Tricore-V	1802142024	CONTRATO	N	2024-05-23
7100201073923960	PAG SEGURO	Mag-Scan 7	1802472024	CONTRATO	N	2024-05-23
2100191004595854	INFINITE PAY	PX-2100	1802532024	CONTRATO	N	2024-05-23
2100241002728238	CIELO	PX-2100	1802112024	CONTRATO	N	2024-05-23
3450221078983675	PAGPOP	Chipset-Verifier 3.0	1802302024	CONTRATO	N	2024-05-23
7100201047667715	PAG SEGURO	Mag-Scan 7	1802472024	CONTRATO	N	2024-05-23
1020181023626118	SECURESWIPE SOLUTIONS	EPOS-X	1800952024	VAREJO	N	2024-05-23
3450181076807659	STONE	Chipset-Verifier 3.0	1802202024	CONTRATO	N	2024-05-23
1020211071461756	REDECARD	EPOS-X	1802432024	CONTRATO	N	2024-05-23
1020221031850145	MERCADO PAGO	EPOS-X	1802132024	CONTRATO	S	2024-05-23
7100201042061046	GETNET	Mag-Scan 7	1802462024	CONTRATO	N	2024-05-23
7100201051571099	CIELO	Mag-Scan 7	1802342024	CONTRATO	S	2024-05-23
2100231009875733	SUM UP	PX-2100	1802122024	CONTRATO	N	2024-05-23
5020231062538060	CARDEASE TECH	Tricore-V	1801552024	VAREJO	N	2024-05-23
7100211010213875	REDECARD	Mag-Scan 7	1802332024	CONTRATO	N	2024-05-23
7100201017603473	MERCADO PAGO	Mag-Scan 7	1802522024	CONTRATO	N	2024-05-23
2100231006386971	CIELO	PX-2100	1802112024	CONTRATO	N	2024-05-23
7100241018666297	SUM UP	Mag-Scan 7	1802222024	CONTRATO	S	2024-05-23
5020191043633296	GETNET	Tricore-V	1802152024	CONTRATO	N	2024-05-23
5020211086505361	INFINITE PAY	Tricore-V	1802512024	CONTRATO	N	2024-05-23
3450231087804512	REDECARD	Chipset-Verifier 3.0	1802392024	CONTRATO	N	2024-05-23
7100211053146062	CIELO	Mag-Scan 7	1802342024	CONTRATO	N	2024-05-23
3450201010792204	MERCADO PAGO	Chipset-Verifier 3.0	1802282024	CONTRATO	S	2024-05-23
3450181063528601	POINTEXPERT SOLUTIONS	Chipset-Verifier 3.0	1801212024	VAREJO	N	2024-05-23
1020231077662276	CIELO	EPOS-X	1802452024	CONTRATO	N	2024-05-23
1020231001326665	CIELO	EPOS-X	1802452024	CONTRATO	N	2024-05-23
2100181089965212	STONE	PX-2100	1802412024	CONTRATO	N	2024-05-23
1020211064970757	REDECARD	EPOS-X	1802432024	CONTRATO	N	2024-05-23
1020191061503001	MERCADO PAGO	EPOS-X	1802132024	CONTRATO	S	2024-05-23
2100201058147239	SUM UP	PX-2100	1802122024	CONTRATO	S	2024-05-23
5020231025757149	GETNET	Tricore-V	1802152024	CONTRATO	N	2024-05-23
3450231061721882	GETNET	Chipset-Verifier 3.0	1802442024	CONTRATO	N	2024-05-23
3450181042261430	PAG SEGURO	Chipset-Verifier 3.0	1802352024	CONTRATO	N	2024-05-23
2100201079461301	CARTÃOMASTER TECH	PX-2100	1801572024	VAREJO	N	2024-05-23
7100201088633742	STONE	Mag-Scan 7	1802492024	CONTRATO	S	2024-05-23
7100201058070395	PAGPOP	Mag-Scan 7	1802262024	CONTRATO	N	2024-05-23
7100191063665028	CIELO	Mag-Scan 7	1802342024	CONTRATO	N	2024-05-23
3450191023307682	MERCADO PAGO	Chipset-Verifier 3.0	1802282024	CONTRATO	N	2024-05-23
1020201064716025	CIELO	EPOS-X	1802452024	CONTRATO	N	2024-05-23
7100231024629486	SUM UP	Mag-Scan 7	1802222024	CONTRATO	S	2024-05-23
7100191006291288	GETNET	Mag-Scan 7	1802462024	CONTRATO	N	2024-05-23
1020231034968612	INFINITE PAY	EPOS-X	1802542024	CONTRATO	N	2024-05-23
2100191010434516	INFINITE PAY	PX-2100	1802532024	CONTRATO	S	2024-05-23
2100211008549775	GETNET	PX-2100	1802402024	CONTRATO	S	2024-05-23
2100191036729908	SECUREPOINT SOLUTIONS	PX-2100	1800982024	VAREJO	N	2024-05-23
5020211021562005	STONE	Tricore-V	1802422024	CONTRATO	N	2024-05-23
2100211029504160	PAGPOP	PX-2100	1802372024	CONTRATO	N	2024-05-23
2100181088433809	INFINITE PAY	PX-2100	1802532024	CONTRATO	N	2024-05-23
1020231072953455	EASYSWIPE SOLUTIONS	EPOS-X	1800512024	VAREJO	N	2024-05-23
5020181011273843	REDECARD	Tricore-V	1802312024	CONTRATO	N	2024-05-23
1020201035332331	SUM UP	EPOS-X	1802362024	CONTRATO	S	2024-05-23
3450201032901423	PAG SEGURO	Chipset-Verifier 3.0	1802352024	CONTRATO	N	2024-05-23
7100241082437589	GETNET	Mag-Scan 7	1802462024	CONTRATO	N	2024-05-23
3450241063374341	MERCADO PAGO	Chipset-Verifier 3.0	1802282024	CONTRATO	N	2024-05-23
1020241081122332	SUM UP	EPOS-X	1802362024	CONTRATO	N	2024-05-23
1020181031308632	PAGPOP	EPOS-X	1802212024	CONTRATO	N	2024-05-23
7100241068118295	SUM UP	Mag-Scan 7	1802222024	CONTRATO	N	2024-05-23
2100211070426567	CIELO	PX-2100	1802112024	CONTRATO	N	2024-05-23
3450181059869670	REDECARD	Chipset-Verifier 3.0	1802392024	CONTRATO	N	2024-05-23
3450201036659278	CIELO	Chipset-Verifier 3.0	1802272024	CONTRATO	N	2024-05-23
7100231056390558	MERCADO PAGO	Mag-Scan 7	1802522024	CONTRATO	N	2024-05-23
1020181021038803	CIELO	EPOS-X	1802452024	CONTRATO	N	2024-05-23
5020211077076168	CIELO	Tricore-V	1802162024	CONTRATO	S	2024-05-23
3450211037215222	STONE	Chipset-Verifier 3.0	1802202024	CONTRATO	N	2024-05-23
3450191054547353	INFINITE PAY	Chipset-Verifier 3.0	1802382024	CONTRATO	N	2024-05-23
3450211075255407	SUM UP	Chipset-Verifier 3.0	1802182024	CONTRATO	N	2024-05-23
1020201056941777	CARDTECH SOLUTIONS	EPOS-X	1801472024	VAREJO	N	2024-05-23
2100191034452718	CIELO	PX-2100	1802112024	CONTRATO	S	2024-05-23
5020241089351488	CIELO	Tricore-V	1802162024	CONTRATO	N	2024-05-23
2100201062376165	POINTPRO TECH	PX-2100	1801162024	VAREJO	N	2024-05-23
5020221060965640	EASYSWIPE SOLUTIONS	Tricore-V	1800322024	VAREJO	N	2024-05-23
7100221069603825	INFINITE PAY	Mag-Scan 7	1802482024	CONTRATO	N	2024-05-23
2100221076151210	CIELO	PX-2100	1802112024	CONTRATO	S	2024-05-23
5020221031981143	CIELO	Tricore-V	1802162024	CONTRATO	N	2024-05-23
5020221005202578	SUM UP	Tricore-V	1802322024	CONTRATO	N	2024-05-23
7100241061102025	GETNET	Mag-Scan 7	1802462024	CONTRATO	N	2024-05-23
1020211048915401	CIELO	EPOS-X	1802452024	CONTRATO	N	2024-05-23
2100201040564452	GETNET	PX-2100	1802402024	CONTRATO	N	2024-05-23
1020191016587712	GETNET	EPOS-X	1802292024	CONTRATO	S	2024-05-23
2100191009428775	REDECARD	PX-2100	1802242024	CONTRATO	N	2024-05-23
7100191011041616	PAGPOP	Mag-Scan 7	1802262024	CONTRATO	N	2024-05-23
3450181089555709	SECURESWIPE SOLUTIONS	Chipset-Verifier 3.0	1800872024	VAREJO	N	2024-05-23
2100201069976538	INFINITE PAY	PX-2100	1802532024	CONTRATO	S	2024-05-23
5020181004309370	CIELO	Tricore-V	1802162024	CONTRATO	N	2024-05-23
3450191024860329	MERCADO PAGO	Chipset-Verifier 3.0	1802282024	CONTRATO	N	2024-05-23
7100201059098473	CIELO	Mag-Scan 7	1802342024	CONTRATO	N	2024-05-23
2100191043800299	GETNET	PX-2100	1802402024	CONTRATO	N	2024-05-23
2100191043378934	REDECARD	PX-2100	1802242024	CONTRATO	N	2024-05-23
7100191044993433	CIELO	Mag-Scan 7	1802342024	CONTRATO	N	2024-05-23
1020231078454312	CIELO	EPOS-X	1802452024	CONTRATO	N	2024-05-23
2100241001980241	GETNET	PX-2100	1802402024	CONTRATO	N	2024-05-23
2100191020736230	GETNET	PX-2100	1802402024	CONTRATO	N	2024-05-23
2100211043975736	MERCADO PAGO	PX-2100	1802552024	CONTRATO	N	2024-05-23
5020211047794101	REDECARD	Tricore-V	1802312024	CONTRATO	N	2024-05-23
5020211087808967	CIELO	Tricore-V	1802162024	CONTRATO	N	2024-05-23
1020221089935953	GETNET	EPOS-X	1802292024	CONTRATO	N	2024-05-23
1020241035873519	PAG SEGURO	EPOS-X	1802192024	CONTRATO	N	2024-05-23
5020231042578973	INFINITE PAY	Tricore-V	1802512024	CONTRATO	N	2024-05-23
3450221015187111	PAG SEGURO	Chipset-Verifier 3.0	1802352024	CONTRATO	N	2024-05-23
5020241042151290	PAG SEGURO	Tricore-V	1802172024	CONTRATO	N	2024-05-23
1020181059697760	INFINITE PAY	EPOS-X	1802542024	CONTRATO	S	2024-05-23
2100221012556117	MERCADO PAGO	PX-2100	1802552024	CONTRATO	S	2024-05-23
5020211000063065	REDECARD	Tricore-V	1802312024	CONTRATO	N	2024-05-23
1020181054935573	REDECARD	EPOS-X	1802432024	CONTRATO	N	2024-05-23
3450181014453694	GETNET	Chipset-Verifier 3.0	1802442024	CONTRATO	N	2024-05-23
1020221023354015	SECURESWIPE SOLUTIONS	EPOS-X	1800952024	VAREJO	S	2024-05-23
3450181024204075	SUM UP	Chipset-Verifier 3.0	1802182024	CONTRATO	N	2024-05-23
3450201057514740	PAG SEGURO	Chipset-Verifier 3.0	1802352024	CONTRATO	N	2024-05-23
1020231087821795	REDECARD	EPOS-X	1802432024	CONTRATO	N	2024-05-23
3450191055730204	CIELO	Chipset-Verifier 3.0	1802272024	CONTRATO	N	2024-05-23
3450241051257817	INFINITE PAY	Chipset-Verifier 3.0	1802382024	CONTRATO	N	2024-05-23
7100191012627191	PAG SEGURO	Mag-Scan 7	1802472024	CONTRATO	N	2024-05-23
1020241069497746	PAG SEGURO	EPOS-X	1802192024	CONTRATO	N	2024-05-23
2100211006963079	PAGPOP	PX-2100	1802372024	CONTRATO	N	2024-05-23
3450231059345104	SUM UP	Chipset-Verifier 3.0	1802182024	CONTRATO	N	2024-05-23
2100241052183614	PAGPOP	PX-2100	1802372024	CONTRATO	N	2024-05-23
7100191037321733	CIELO	Mag-Scan 7	1802342024	CONTRATO	S	2024-05-23
2100211072297461	MERCADO PAGO	PX-2100	1802552024	CONTRATO	N	2024-05-23
2100181078463350	MERCADO PAGO	PX-2100	1802552024	CONTRATO	N	2024-05-23
5020221006589348	STONE	Tricore-V	1802422024	CONTRATO	N	2024-05-23
1020231024613696	CIELO	EPOS-X	1802452024	CONTRATO	N	2024-05-23
5020201053451833	PAG SEGURO	Tricore-V	1802172024	CONTRATO	N	2024-05-23
2100241042168383	INFINITE PAY	PX-2100	1802532024	CONTRATO	S	2024-05-23
5020211016378470	MERCADO PAGO	Tricore-V	1802142024	CONTRATO	S	2024-05-23
2100201001969246	MERCADO PAGO	PX-2100	1802552024	CONTRATO	N	2024-05-23
7100221006088388	GETNET	Mag-Scan 7	1802462024	CONTRATO	N	2024-05-23
7100181066975639	STONE	Mag-Scan 7	1802492024	CONTRATO	N	2024-05-23
5020231068206648	PAG SEGURO	Tricore-V	1802172024	CONTRATO	N	2024-05-23
3450231031360412	PAG SEGURO	Chipset-Verifier 3.0	1802352024	CONTRATO	N	2024-05-23
3450181073757997	GETNET	Chipset-Verifier 3.0	1802442024	CONTRATO	N	2024-05-23
2100231075691094	SECUREPOINT SOLUTIONS	PX-2100	1800982024	VAREJO	N	2024-05-23
3450201057097092	PAG SEGURO	Chipset-Verifier 3.0	1802352024	CONTRATO	N	2024-05-23
3450231036326735	INFINITE PAY	Chipset-Verifier 3.0	1802382024	CONTRATO	N	2024-05-23
1020181041936016	CIELO	EPOS-X	1802452024	CONTRATO	N	2024-05-23
1020231014285209	SUM UP	EPOS-X	1802362024	CONTRATO	N	2024-05-23
2100201023708952	PAGPOP	PX-2100	1802372024	CONTRATO	N	2024-05-23
3450181001520710	SUM UP	Chipset-Verifier 3.0	1802182024	CONTRATO	N	2024-05-23
3450191025795658	CIELO	Chipset-Verifier 3.0	1802272024	CONTRATO	N	2024-05-23
2100221059395156	INFINITE PAY	PX-2100	1802532024	CONTRATO	N	2024-05-23
5020181042800585	MERCADO PAGO	Tricore-V	1802142024	CONTRATO	N	2024-05-23
7100221014655955	CIELO	Mag-Scan 7	1802342024	CONTRATO	N	2024-05-23
3450201044996146	GETNET	Chipset-Verifier 3.0	1802442024	CONTRATO	S	2024-05-23
2100221086276866	STONE	PX-2100	1802412024	CONTRATO	N	2024-05-23
7100191050711062	STONE	Mag-Scan 7	1802492024	CONTRATO	S	2024-05-23
7100221026009661	SECUREPOINT SOLUTIONS	Mag-Scan 7	1801482024	VAREJO	N	2024-05-23
7100201073337787	INFINITE PAY	Mag-Scan 7	1802482024	CONTRATO	N	2024-05-23
5020191058181619	PAG SEGURO	Tricore-V	1802172024	CONTRATO	N	2024-05-23
7100201006963751	PAGPOP	Mag-Scan 7	1802262024	CONTRATO	N	2024-05-23
1020241036216428	GETNET	EPOS-X	1802292024	CONTRATO	N	2024-05-23
5020201026660404	STONE	Tricore-V	1802422024	CONTRATO	N	2024-05-23
2100221022883088	GETNET	PX-2100	1802402024	CONTRATO	N	2024-05-23
5020191018084133	PAG SEGURO	Tricore-V	1802172024	CONTRATO	N	2024-05-23
5020221056873114	PAGPOP	Tricore-V	1802502024	CONTRATO	N	2024-05-23
1020211073608477	EASYSWIPE SOLUTIONS	EPOS-X	1800512024	VAREJO	N	2024-05-23
7100211057266214	REDECARD	Mag-Scan 7	1802332024	CONTRATO	N	2024-05-23
3450231051750711	STONE	Chipset-Verifier 3.0	1802202024	CONTRATO	N	2024-05-23
1020241065673948	MERCADO PAGO	EPOS-X	1802132024	CONTRATO	N	2024-05-23
5020181078239360	MERCADO PAGO	Tricore-V	1802142024	CONTRATO	S	2024-05-23
3450181002408791	CIELO	Chipset-Verifier 3.0	1802272024	CONTRATO	N	2024-05-23
2100231039436292	SUM UP	PX-2100	1802122024	CONTRATO	N	2024-05-23
5020241044285908	CARDHUB TECH	Tricore-V	1800812024	VAREJO	N	2024-05-23
5020241047419903	REDECARD	Tricore-V	1802312024	CONTRATO	N	2024-05-23
5020191052322329	REDECARD	Tricore-V	1802312024	CONTRATO	N	2024-05-23
3450211085303773	PAG SEGURO	Chipset-Verifier 3.0	1802352024	CONTRATO	N	2024-05-23
1020231082704626	PAG SEGURO	EPOS-X	1802192024	CONTRATO	N	2024-05-23
3450231071173178	INFINITE PAY	Chipset-Verifier 3.0	1802382024	CONTRATO	S	2024-05-23
2100241013493828	INFINITE PAY	PX-2100	1802532024	CONTRATO	N	2024-05-23
5020181008304954	PAGPOP	Tricore-V	1802502024	CONTRATO	N	2024-05-23
1020211087184318	PAGPOP	EPOS-X	1802212024	CONTRATO	N	2024-05-23
2100241023207854	PAGPOP	PX-2100	1802372024	CONTRATO	N	2024-05-23
1020241031978500	REDECARD	EPOS-X	1802432024	CONTRATO	N	2024-05-23
3450211018564406	REDECARD	Chipset-Verifier 3.0	1802392024	CONTRATO	S	2024-05-23
3450241026298823	STONE	Chipset-Verifier 3.0	1802202024	CONTRATO	N	2024-05-23
1020241038216040	REDECARD	EPOS-X	1802432024	CONTRATO	S	2024-05-23
2100241084478713	INFINITE PAY	PX-2100	1802532024	CONTRATO	S	2024-05-23
7100221042547168	PAG SEGURO	Mag-Scan 7	1802472024	CONTRATO	S	2024-05-23
3450191030971538	INFINITE PAY	Chipset-Verifier 3.0	1802382024	CONTRATO	N	2024-05-23
5020241019570736	PAGPOP	Tricore-V	1802502024	CONTRATO	N	2024-05-23
2100241024524984	SUM UP	PX-2100	1802122024	CONTRATO	S	2024-05-23
3450221008557130	CIELO	Chipset-Verifier 3.0	1802272024	CONTRATO	N	2024-05-23
2100231029715227	STONE	PX-2100	1802412024	CONTRATO	N	2024-05-23
3450221014458250	REDECARD	Chipset-Verifier 3.0	1802392024	CONTRATO	N	2024-05-23
3450191034880410	GETNET	Chipset-Verifier 3.0	1802442024	CONTRATO	N	2024-05-23
2100221016867866	PAGPOP	PX-2100	1802372024	CONTRATO	N	2024-05-23
3450231060105852	INFINITE PAY	Chipset-Verifier 3.0	1802382024	CONTRATO	N	2024-05-23
1020201034443097	MERCADO PAGO	EPOS-X	1802132024	CONTRATO	N	2024-05-23
5020181045547133	REDECARD	Tricore-V	1802312024	CONTRATO	N	2024-05-23
7100231087758060	SUM UP	Mag-Scan 7	1802222024	CONTRATO	N	2024-05-23
2100201016394828	REDECARD	PX-2100	1802242024	CONTRATO	N	2024-05-23
3450211001979134	MERCADO PAGO	Chipset-Verifier 3.0	1802282024	CONTRATO	N	2024-05-23
1020211029319037	CIELO	EPOS-X	1802452024	CONTRATO	N	2024-05-23
7100221074111377	CARTÃOFÁCIL SOLUTIONS	Mag-Scan 7	1800842024	VAREJO	N	2024-05-23
7100221066978572	CIELO	Mag-Scan 7	1802342024	CONTRATO	N	2024-05-23
2100211012488471	INFINITE PAY	PX-2100	1802532024	CONTRATO	N	2024-05-23
5020231001457178	SUM UP	Tricore-V	1802322024	CONTRATO	S	2024-05-23
2100181036988378	CIELO	PX-2100	1802112024	CONTRATO	N	2024-05-23
7100231062748127	SUM UP	Mag-Scan 7	1802222024	CONTRATO	N	2024-05-23
