SERIAL	CLIENTE	EQUIPAMENTO	ORDEM DE SERVIÇO	FLUXO	GARANTIA	DT RECEBIMENTO
5020241011634725	CIELO	Tricore-V	1801782024	CONTRATO	N	2024-05-20
7100211066103535	SUM UP	Mag-Scan 7	1801762024	CONTRATO	N	2024-05-20
7100221056838298	SUM UP	Mag-Scan 7	1801762024	CONTRATO	N	2024-05-20
5020211016093096	SWIPEMASTER TECH	Tricore-V	1801072024	VAREJO	N	2024-05-20
1020181054569106	PAGPOP	EPOS-X	1801852024	CONTRATO	N	2024-05-20
7100191030841844	MERCADO PAGO	Mag-Scan 7	1802092024	CONTRATO	N	2024-05-20
5020231065976093	SUM UP	Tricore-V	1801972024	CONTRATO	N	2024-05-20
5020231037207430	SUM UP	Tricore-V	1801972024	CONTRATO	N	2024-05-20
2100201073161385	CIELO	PX-2100	1801842024	CONTRATO	N	2024-05-20
3450211057658511	GETNET	Chipset-Verifier 3.0	1801722024	CONTRATO	S	2024-05-20
2100191008342202	STONE	PX-2100	1801982024	CONTRATO	S	2024-05-20
3450231021487880	SUM UP	Chipset-Verifier 3.0	1801792024	CONTRATO	N	2024-05-20
7100231047639134	GETNET	Mag-Scan 7	1802052024	CONTRATO	S	2024-05-20
7100231059651605	REDECARD	Mag-Scan 7	1802012024	CONTRATO	N	2024-05-20
7100201078647158	PAGPOP	Mag-Scan 7	1802062024	CONTRATO	S	2024-05-20
7100201088343908	CIELO	Mag-Scan 7	1802022024	CONTRATO	N	2024-05-20
3450221069672815	REDECARD	Chipset-Verifier 3.0	1801872024	CONTRATO	N	2024-05-20
3450201014728644	REDECARD	Chipset-Verifier 3.0	1801872024	CONTRATO	N	2024-05-20
5020181009452428	REDECARD	Tricore-V	1801812024	CONTRATO	N	2024-05-20
7100181085947405	REDECARD	Mag-Scan 7	1802012024	CONTRATO	N	2024-05-20
5020211043575906	MERCADO PAGO	Tricore-V	1801882024	CONTRATO	N	2024-05-20
5020241026478645	STONE	Tricore-V	1802082024	CONTRATO	N	2024-05-20
1020221076160705	INFINITE PAY	EPOS-X	1802072024	CONTRATO	N	2024-05-20
1020181025037877	POINTPRO TECH	EPOS-X	1801002024	VAREJO	N	2024-05-20
5020201037501439	CIELO	Tricore-V	1801782024	CONTRATO	N	2024-05-20
1020191067254370	MERCADO PAGO	EPOS-X	1801662024	CONTRATO	N	2024-05-20
1020211050315648	CIELO	EPOS-X	1801952024	CONTRATO	N	2024-05-20
2100181064908649	STONE	PX-2100	1801982024	CONTRATO	N	2024-05-20
5020231072267629	GETNET	Tricore-V	1801832024	CONTRATO	N	2024-05-20
1020201089965584	SUM UP	EPOS-X	1801942024	CONTRATO	N	2024-05-20
2100181015759612	STONE	PX-2100	1801982024	CONTRATO	N	2024-05-20
2100211056269342	STONE	PX-2100	1801982024	CONTRATO	N	2024-05-20
3450211017856216	PAGPOP	Chipset-Verifier 3.0	1801932024	CONTRATO	N	2024-05-20
3450181046583971	PAG SEGURO	Chipset-Verifier 3.0	1801802024	CONTRATO	S	2024-05-20
2100191035316478	INFINITE PAY	PX-2100	1802042024	CONTRATO	S	2024-05-20
3450211049218151	SUM UP	Chipset-Verifier 3.0	1801792024	CONTRATO	N	2024-05-20
3450181044906677	STONE	Chipset-Verifier 3.0	1801892024	CONTRATO	N	2024-05-20
7100231031167799	STONE	Mag-Scan 7	1802032024	CONTRATO	N	2024-05-20
1020241010340363	PAG SEGURO	EPOS-X	1801772024	CONTRATO	N	2024-05-20
5020231074031013	PAG SEGURO	Tricore-V	1801742024	CONTRATO	N	2024-05-20
2100201002916552	PAGPOP	PX-2100	1801902024	CONTRATO	N	2024-05-20
3450211039737350	INFINITE PAY	Chipset-Verifier 3.0	1801702024	CONTRATO	N	2024-05-20
7100181003799495	CIELO	Mag-Scan 7	1802022024	CONTRATO	N	2024-05-20
2100221078453150	PAGPOP	PX-2100	1801902024	CONTRATO	S	2024-05-20
7100211084088580	PAG SEGURO	Mag-Scan 7	1801922024	CONTRATO	N	2024-05-20
2100231024270261	GETNET	PX-2100	1801962024	CONTRATO	N	2024-05-20
5020201042738653	PAGPOP	Tricore-V	1801992024	CONTRATO	N	2024-05-20
7100181060981048	SUM UP	Mag-Scan 7	1801762024	CONTRATO	N	2024-05-20
3450241084414712	SUM UP	Chipset-Verifier 3.0	1801792024	CONTRATO	N	2024-05-20
7100231057529185	EASYSWIPE SOLUTIONS	Mag-Scan 7	1800662024	VAREJO	N	2024-05-20
3450191041212667	MERCADO PAGO	Chipset-Verifier 3.0	1801912024	CONTRATO	S	2024-05-20
5020191067716629	INFINITE PAY	Tricore-V	1801862024	CONTRATO	S	2024-05-20
3450231032371457	PAG SEGURO	Chipset-Verifier 3.0	1801802024	CONTRATO	N	2024-05-20
2100191080029760	STONE	PX-2100	1801982024	CONTRATO	S	2024-05-20
7100231051687870	POINTTECH SOLUTIONS	Mag-Scan 7	1801102024	VAREJO	N	2024-05-20
1020241067884082	POINTPRO TECH	EPOS-X	1801002024	VAREJO	N	2024-05-20
7100221042782212	SWIPEMASTER TECH	Mag-Scan 7	1800892024	VAREJO	N	2024-05-20
1020221010245644	PAG SEGURO	EPOS-X	1801772024	CONTRATO	N	2024-05-20
2100201002165823	MERCADO PAGO	PX-2100	1802102024	CONTRATO	N	2024-05-20
5020201038921841	INFINITE PAY	Tricore-V	1801862024	CONTRATO	N	2024-05-20
1020221056937245	PAG SEGURO	EPOS-X	1801772024	CONTRATO	N	2024-05-20
2100221019635896	CARDHUB TECH	PX-2100	1800832024	VAREJO	S	2024-05-20
3450181003593216	MERCADO PAGO	Chipset-Verifier 3.0	1801912024	CONTRATO	N	2024-05-20
5020191064447931	CIELO	Tricore-V	1801782024	CONTRATO	N	2024-05-20
1020221073897316	GETNET	EPOS-X	1801682024	CONTRATO	N	2024-05-20
2100231080136528	REDECARD	PX-2100	1801822024	CONTRATO	N	2024-05-20
5020241028381375	PAGPOP	Tricore-V	1801992024	CONTRATO	N	2024-05-20
2100211032414045	INFINITE PAY	PX-2100	1802042024	CONTRATO	N	2024-05-20
3450231036581182	SECUREPOINT SOLUTIONS	Chipset-Verifier 3.0	1801122024	VAREJO	N	2024-05-20
5020191077605342	PAG SEGURO	Tricore-V	1801742024	CONTRATO	N	2024-05-20
5020221073289240	SUM UP	Tricore-V	1801972024	CONTRATO	S	2024-05-20
5020181032640038	EASYSWIPE SOLUTIONS	Tricore-V	1800322024	VAREJO	N	2024-05-20
5020201000275438	STONE	Tricore-V	1802082024	CONTRATO	S	2024-05-20
3450221045357352	PAG SEGURO	Chipset-Verifier 3.0	1801802024	CONTRATO	N	2024-05-20
5020211088429768	STONE	Tricore-V	1802082024	CONTRATO	N	2024-05-20
1020231036305161	MERCADO PAGO	EPOS-X	1801662024	CONTRATO	N	2024-05-20
5020241027263496	INFINITE PAY	Tricore-V	1801862024	CONTRATO	N	2024-05-20
5020221045324444	MERCADO PAGO	Tricore-V	1801882024	CONTRATO	N	2024-05-20
7100191076828477	SWIFTPAY SOLUTIONS	Mag-Scan 7	1800882024	VAREJO	S	2024-05-20
7100211038341230	CIELO	Mag-Scan 7	1802022024	CONTRATO	N	2024-05-20
7100191042100877	GETNET	Mag-Scan 7	1802052024	CONTRATO	N	2024-05-20
1020191051419898	PAG SEGURO	EPOS-X	1801772024	CONTRATO	N	2024-05-20
7100241015155024	REDECARD	Mag-Scan 7	1802012024	CONTRATO	S	2024-05-20
1020211080443563	REDECARD	EPOS-X	1801732024	CONTRATO	N	2024-05-20
7100231086589217	PAG SEGURO	Mag-Scan 7	1801922024	CONTRATO	N	2024-05-20
2100241078434095	MERCADO PAGO	PX-2100	1802102024	CONTRATO	S	2024-05-20
1020201073937738	SUM UP	EPOS-X	1801942024	CONTRATO	N	2024-05-20
1020181048900060	CIELO	EPOS-X	1801952024	CONTRATO	N	2024-05-20
5020231089211806	REDECARD	Tricore-V	1801812024	CONTRATO	N	2024-05-20
5020201046816829	CIELO	Tricore-V	1801782024	CONTRATO	N	2024-05-20
5020191036900656	STONE	Tricore-V	1802082024	CONTRATO	S	2024-05-20
3450241088029057	PAG SEGURO	Chipset-Verifier 3.0	1801802024	CONTRATO	N	2024-05-20
2100191012828523	REDECARD	PX-2100	1801822024	CONTRATO	N	2024-05-20
5020241066108549	INFINITE PAY	Tricore-V	1801862024	CONTRATO	S	2024-05-20
5020191049125013	POINTEXPERT SOLUTIONS	Tricore-V	1800902024	VAREJO	S	2024-05-20
1020201052849192	STONE	EPOS-X	1801692024	CONTRATO	N	2024-05-20
2100191016540865	SECUREPOINT SOLUTIONS	PX-2100	1800982024	VAREJO	S	2024-05-20
2100191010026329	CIELO	PX-2100	1801842024	CONTRATO	N	2024-05-20
1020201079547364	PAGPOP	EPOS-X	1801852024	CONTRATO	N	2024-05-20
5020191007535352	CIELO	Tricore-V	1801782024	CONTRATO	S	2024-05-20
1020201027405381	INFINITE PAY	EPOS-X	1802072024	CONTRATO	N	2024-05-20
3450191035647758	SUM UP	Chipset-Verifier 3.0	1801792024	CONTRATO	N	2024-05-20
7100201062371925	PAGPOP	Mag-Scan 7	1802062024	CONTRATO	N	2024-05-20
5020231037295817	STONE	Tricore-V	1802082024	CONTRATO	N	2024-05-20
7100181016955186	SUM UP	Mag-Scan 7	1801762024	CONTRATO	N	2024-05-20
3450241029595567	STONE	Chipset-Verifier 3.0	1801892024	CONTRATO	N	2024-05-20
3450201073425478	PAGPOP	Chipset-Verifier 3.0	1801932024	CONTRATO	N	2024-05-20
7100201038845287	SUM UP	Mag-Scan 7	1801762024	CONTRATO	N	2024-05-20
1020241013371367	INFINITE PAY	EPOS-X	1802072024	CONTRATO	N	2024-05-20
7100241000158376	STONE	Mag-Scan 7	1802032024	CONTRATO	N	2024-05-20
1020241029948210	PAGPOP	EPOS-X	1801852024	CONTRATO	N	2024-05-20
5020211034291297	CIELO	Tricore-V	1801782024	CONTRATO	N	2024-05-20
2100211057907746	STONE	PX-2100	1801982024	CONTRATO	N	2024-05-20
5020231000679841	STONE	Tricore-V	1802082024	CONTRATO	N	2024-05-20
1020191068069251	STONE	EPOS-X	1801692024	CONTRATO	S	2024-05-20
3450241001918896	MERCADO PAGO	Chipset-Verifier 3.0	1801912024	CONTRATO	N	2024-05-20
3450221061317521	PAGPOP	Chipset-Verifier 3.0	1801932024	CONTRATO	N	2024-05-20
7100241024768504	REDECARD	Mag-Scan 7	1802012024	CONTRATO	N	2024-05-20
2100201075270795	SUM UP	PX-2100	1801712024	CONTRATO	N	2024-05-20
7100221005580525	STONE	Mag-Scan 7	1802032024	CONTRATO	N	2024-05-20
1020181039899808	INFINITE PAY	EPOS-X	1802072024	CONTRATO	N	2024-05-20
1020221038578311	INFINITE PAY	EPOS-X	1802072024	CONTRATO	N	2024-05-20
3450191031948346	POINTPRO TECH	Chipset-Verifier 3.0	1801302024	VAREJO	N	2024-05-20
7100191011206920	SUM UP	Mag-Scan 7	1801762024	CONTRATO	S	2024-05-20
3450211041692656	STONE	Chipset-Verifier 3.0	1801892024	CONTRATO	N	2024-05-20
5020241025947919	MERCADO PAGO	Tricore-V	1801882024	CONTRATO	N	2024-05-20
7100191044829313	CIELO	Mag-Scan 7	1802022024	CONTRATO	N	2024-05-20
2100241062970753	REDECARD	PX-2100	1801822024	CONTRATO	N	2024-05-20
2100211070500273	GETNET	PX-2100	1801962024	CONTRATO	N	2024-05-20
1020181020147792	PAG SEGURO	EPOS-X	1801772024	CONTRATO	N	2024-05-20
1020241083612273	STONE	EPOS-X	1801692024	CONTRATO	N	2024-05-20
5020201011583999	SUM UP	Tricore-V	1801972024	CONTRATO	N	2024-05-20
1020241022029828	REDECARD	EPOS-X	1801732024	CONTRATO	S	2024-05-20
3450241002765018	CIELO	Chipset-Verifier 3.0	1801672024	CONTRATO	N	2024-05-20
3450211077569077	PAG SEGURO	Chipset-Verifier 3.0	1801802024	CONTRATO	N	2024-05-20
5020241005656596	CIELO	Tricore-V	1801782024	CONTRATO	N	2024-05-20
3450191001634927	PAGPOP	Chipset-Verifier 3.0	1801932024	CONTRATO	N	2024-05-20
5020231012300311	SECUREPAY SOLUTIONS	Tricore-V	1801252024	VAREJO	S	2024-05-20
3450191045512316	SUM UP	Chipset-Verifier 3.0	1801792024	CONTRATO	S	2024-05-20
2100241000693933	INFINITE PAY	PX-2100	1802042024	CONTRATO	N	2024-05-20
1020241008528902	CIELO	EPOS-X	1801952024	CONTRATO	N	2024-05-20
5020241032552441	STONE	Tricore-V	1802082024	CONTRATO	N	2024-05-20
2100191076036087	SUM UP	PX-2100	1801712024	CONTRATO	N	2024-05-20
2100211006553391	REDECARD	PX-2100	1801822024	CONTRATO	N	2024-05-20
2100231063267695	PAG SEGURO	PX-2100	1801752024	CONTRATO	N	2024-05-20
1020181082115927	STONE	EPOS-X	1801692024	CONTRATO	S	2024-05-20
2100221068734791	SWIFTPAY SOLUTIONS	PX-2100	1800442024	VAREJO	N	2024-05-20
2100201050715472	REDECARD	PX-2100	1801822024	CONTRATO	S	2024-05-20
7100211072055389	PAG SEGURO	Mag-Scan 7	1801922024	CONTRATO	N	2024-05-20
1020231088685088	REDECARD	EPOS-X	1801732024	CONTRATO	N	2024-05-20
5020181036308201	MERCADO PAGO	Tricore-V	1801882024	CONTRATO	N	2024-05-20
2100191015449872	STONE	PX-2100	1801982024	CONTRATO	N	2024-05-20
1020231081685554	MERCADO PAGO	EPOS-X	1801662024	CONTRATO	N	2024-05-20
2100221008946524	GETNET	PX-2100	1801962024	CONTRATO	N	2024-05-20
3450241017254374	STONE	Chipset-Verifier 3.0	1801892024	CONTRATO	N	2024-05-20
2100221025927607	PAG SEGURO	PX-2100	1801752024	CONTRATO	S	2024-05-20
1020201040150600	CIELO	EPOS-X	1801952024	CONTRATO	N	2024-05-20
1020181062318101	PAGPOP	EPOS-X	1801852024	CONTRATO	N	2024-05-20
3450191003139256	SUM UP	Chipset-Verifier 3.0	1801792024	CONTRATO	N	2024-05-20
7100201085482674	CIELO	Mag-Scan 7	1802022024	CONTRATO	N	2024-05-20
7100231008331148	CIELO	Mag-Scan 7	1802022024	CONTRATO	N	2024-05-20
3450221040098905	PAG SEGURO	Chipset-Verifier 3.0	1801802024	CONTRATO	N	2024-05-20
7100221060602247	SUM UP	Mag-Scan 7	1801762024	CONTRATO	N	2024-05-20
7100231009592100	CIELO	Mag-Scan 7	1802022024	CONTRATO	N	2024-05-20
3450241033500626	PAG SEGURO	Chipset-Verifier 3.0	1801802024	CONTRATO	N	2024-05-20
3450221009841768	SUM UP	Chipset-Verifier 3.0	1801792024	CONTRATO	N	2024-05-20
2100201039579957	MERCADO PAGO	PX-2100	1802102024	CONTRATO	N	2024-05-20
3450241009780826	MERCADO PAGO	Chipset-Verifier 3.0	1801912024	CONTRATO	S	2024-05-20
5020181075063014	CIELO	Tricore-V	1801782024	CONTRATO	N	2024-05-20
2100181017876136	STONE	PX-2100	1801982024	CONTRATO	S	2024-05-20
7100191081991685	REDECARD	Mag-Scan 7	1802012024	CONTRATO	N	2024-05-20
2100221048670170	GETNET	PX-2100	1801962024	CONTRATO	N	2024-05-20
5020191015274873	REDECARD	Tricore-V	1801812024	CONTRATO	N	2024-05-20
7100181017116287	INFINITE PAY	Mag-Scan 7	1802002024	CONTRATO	N	2024-05-20
7100201002587502	SWIFTSWIPE TECH	Mag-Scan 7	1801362024	VAREJO	N	2024-05-20
7100201084427395	CARDTECH SOLUTIONS	Mag-Scan 7	1801452024	VAREJO	N	2024-05-20
3450181021890176	PAG SEGURO	Chipset-Verifier 3.0	1801802024	CONTRATO	N	2024-05-20
5020211060379320	SUM UP	Tricore-V	1801972024	CONTRATO	S	2024-05-20
7100241080265645	SUM UP	Mag-Scan 7	1801762024	CONTRATO	N	2024-05-20
7100231021587505	STONE	Mag-Scan 7	1802032024	CONTRATO	N	2024-05-20
2100181002938224	SUM UP	PX-2100	1801712024	CONTRATO	N	2024-05-20
3450231068373781	INFINITE PAY	Chipset-Verifier 3.0	1801702024	CONTRATO	N	2024-05-20
5020221010906296	REDECARD	Tricore-V	1801812024	CONTRATO	S	2024-05-20
1020241001240501	MERCADO PAGO	EPOS-X	1801662024	CONTRATO	S	2024-05-20
7100181055382373	PAGPOP	Mag-Scan 7	1802062024	CONTRATO	N	2024-05-20
2100201018623333	STONE	PX-2100	1801982024	CONTRATO	N	2024-05-20
7100221005309505	STONE	Mag-Scan 7	1802032024	CONTRATO	N	2024-05-20
7100231009832420	MERCADO PAGO	Mag-Scan 7	1802092024	CONTRATO	N	2024-05-20
5020201089267636	CIELO	Tricore-V	1801782024	CONTRATO	S	2024-05-20
1020191060680017	SUM UP	EPOS-X	1801942024	CONTRATO	N	2024-05-20
1020201062521519	GETNET	EPOS-X	1801682024	CONTRATO	S	2024-05-20
7100181014704136	INFINITE PAY	Mag-Scan 7	1802002024	CONTRATO	N	2024-05-20
2100231073431646	MERCADO PAGO	PX-2100	1802102024	CONTRATO	S	2024-05-20
1020181012966728	PAGPOP	EPOS-X	1801852024	CONTRATO	N	2024-05-20
5020181012231498	CIELO	Tricore-V	1801782024	CONTRATO	N	2024-05-20
5020231080854336	POINTEXPERT SOLUTIONS	Tricore-V	1800902024	VAREJO	N	2024-05-20
5020211034218479	SUM UP	Tricore-V	1801972024	CONTRATO	N	2024-05-20
7100221058178250	INFINITE PAY	Mag-Scan 7	1802002024	CONTRATO	N	2024-05-20
3450201030237515	MERCADO PAGO	Chipset-Verifier 3.0	1801912024	CONTRATO	N	2024-05-20
3450221002936318	STONE	Chipset-Verifier 3.0	1801892024	CONTRATO	N	2024-05-20
1020231063177783	MERCADO PAGO	EPOS-X	1801662024	CONTRATO	N	2024-05-20
5020191081612743	MERCADO PAGO	Tricore-V	1801882024	CONTRATO	S	2024-05-20
7100201062834332	REDECARD	Mag-Scan 7	1802012024	CONTRATO	N	2024-05-20
3450221080193224	GETNET	Chipset-Verifier 3.0	1801722024	CONTRATO	N	2024-05-20
2100191087662747	INFINITE PAY	PX-2100	1802042024	CONTRATO	S	2024-05-20
1020231022995806	STONE	EPOS-X	1801692024	CONTRATO	S	2024-05-20
5020241070037121	STONE	Tricore-V	1802082024	CONTRATO	N	2024-05-20
5020241086944073	CIELO	Tricore-V	1801782024	CONTRATO	N	2024-05-20
7100181021625756	MERCADO PAGO	Mag-Scan 7	1802092024	CONTRATO	N	2024-05-20
3450201043080520	REDECARD	Chipset-Verifier 3.0	1801872024	CONTRATO	N	2024-05-20
7100191078352615	PAYMASTER TECH	Mag-Scan 7	1800422024	VAREJO	N	2024-05-20
5020231033377434	CARDTECH SOLUTIONS	Tricore-V	1800672024	VAREJO	S	2024-05-20
3450191065740828	STONE	Chipset-Verifier 3.0	1801892024	CONTRATO	S	2024-05-20
1020241073174260	REDECARD	EPOS-X	1801732024	CONTRATO	S	2024-05-20
7100231061530153	STONE	Mag-Scan 7	1802032024	CONTRATO	N	2024-05-20
1020191010310084	CIELO	EPOS-X	1801952024	CONTRATO	N	2024-05-20
3450181016435385	CARDTECH SOLUTIONS	Chipset-Verifier 3.0	1801112024	VAREJO	N	2024-05-20
3450201080063615	STONE	Chipset-Verifier 3.0	1801892024	CONTRATO	N	2024-05-20
3450191037563386	STONE	Chipset-Verifier 3.0	1801892024	CONTRATO	N	2024-05-20
3450181002076078	GETNET	Chipset-Verifier 3.0	1801722024	CONTRATO	N	2024-05-20
1020211071195433	STONE	EPOS-X	1801692024	CONTRATO	N	2024-05-20
1020181082724856	PAG SEGURO	EPOS-X	1801772024	CONTRATO	N	2024-05-20
1020241057619230	INFINITE PAY	EPOS-X	1802072024	CONTRATO	S	2024-05-20
2100181076614192	CIELO	PX-2100	1801842024	CONTRATO	N	2024-05-20
2100211010012617	SUM UP	PX-2100	1801712024	CONTRATO	N	2024-05-20
2100201033503234	STONE	PX-2100	1801982024	CONTRATO	N	2024-05-20
2100231020071708	INFINITE PAY	PX-2100	1802042024	CONTRATO	N	2024-05-20
7100231062793839	REDECARD	Mag-Scan 7	1802012024	CONTRATO	N	2024-05-20
3450221069873099	PAGPOP	Chipset-Verifier 3.0	1801932024	CONTRATO	N	2024-05-20
5020181082925984	INFINITE PAY	Tricore-V	1801862024	CONTRATO	S	2024-05-20
1020211009543574	SWIFTSWIPE TECH	EPOS-X	1801432024	VAREJO	S	2024-05-20
3450211002030802	SWIFTPAY SOLUTIONS	Chipset-Verifier 3.0	1801492024	VAREJO	N	2024-05-20
7100201075193344	GETNET	Mag-Scan 7	1802052024	CONTRATO	N	2024-05-20
7100241064861688	GETNET	Mag-Scan 7	1802052024	CONTRATO	N	2024-05-20
2100181077639707	PAG SEGURO	PX-2100	1801752024	CONTRATO	S	2024-05-20
5020201033445454	GETNET	Tricore-V	1801832024	CONTRATO	N	2024-05-20
1020191005029768	PAG SEGURO	EPOS-X	1801772024	CONTRATO	N	2024-05-20
5020181039674636	PAGPOP	Tricore-V	1801992024	CONTRATO	N	2024-05-20
2100221075317400	SWIPEMASTER TECH	PX-2100	1801402024	VAREJO	N	2024-05-20
5020211047911526	CIELO	Tricore-V	1801782024	CONTRATO	N	2024-05-20
5020231085773790	CIELO	Tricore-V	1801782024	CONTRATO	N	2024-05-20
7100231060443663	EASYSWIPE SOLUTIONS	Mag-Scan 7	1800662024	VAREJO	N	2024-05-20
3450211087720286	PAGPOP	Chipset-Verifier 3.0	1801932024	CONTRATO	S	2024-05-20
7100191078244596	CIELO	Mag-Scan 7	1802022024	CONTRATO	N	2024-05-20
1020231002612276	PAG SEGURO	EPOS-X	1801772024	CONTRATO	N	2024-05-20
2100201040492801	PAGPOP	PX-2100	1801902024	CONTRATO	N	2024-05-20
5020221070806182	PAGPOP	Tricore-V	1801992024	CONTRATO	N	2024-05-20
5020201009765341	GETNET	Tricore-V	1801832024	CONTRATO	N	2024-05-20
3450201039984673	CARDEASE TECH	Chipset-Verifier 3.0	1801392024	VAREJO	N	2024-05-20
5020241012517548	STONE	Tricore-V	1802082024	CONTRATO	N	2024-05-20
2100241034150752	INFINITE PAY	PX-2100	1802042024	CONTRATO	N	2024-05-20
1020201038256330	PAG SEGURO	EPOS-X	1801772024	CONTRATO	N	2024-05-20
3450211017184323	REDECARD	Chipset-Verifier 3.0	1801872024	CONTRATO	N	2024-05-20
3450211002587522	PAGPOP	Chipset-Verifier 3.0	1801932024	CONTRATO	N	2024-05-20
7100231021768376	MERCADO PAGO	Mag-Scan 7	1802092024	CONTRATO	N	2024-05-20
3450191040369156	CIELO	Chipset-Verifier 3.0	1801672024	CONTRATO	N	2024-05-20
7100231077319827	GETNET	Mag-Scan 7	1802052024	CONTRATO	N	2024-05-20
1020221030186875	INFINITE PAY	EPOS-X	1802072024	CONTRATO	N	2024-05-20
7100231059082759	MERCADO PAGO	Mag-Scan 7	1802092024	CONTRATO	S	2024-05-20
3450211007473692	CIELO	Chipset-Verifier 3.0	1801672024	CONTRATO	N	2024-05-20
2100231004644728	SUM UP	PX-2100	1801712024	CONTRATO	N	2024-05-20
3450221003310573	CIELO	Chipset-Verifier 3.0	1801672024	CONTRATO	N	2024-05-20
2100201015372626	CIELO	PX-2100	1801842024	CONTRATO	N	2024-05-20
3450211032592680	PAGPOP	Chipset-Verifier 3.0	1801932024	CONTRATO	N	2024-05-20
3450201070952065	INFINITE PAY	Chipset-Verifier 3.0	1801702024	CONTRATO	N	2024-05-20
5020181012472842	PAG SEGURO	Tricore-V	1801742024	CONTRATO	N	2024-05-20
5020211011225319	GETNET	Tricore-V	1801832024	CONTRATO	N	2024-05-20
3450231052887750	STONE	Chipset-Verifier 3.0	1801892024	CONTRATO	S	2024-05-20
3450231006602159	CIELO	Chipset-Verifier 3.0	1801672024	CONTRATO	N	2024-05-20
2100181024391592	PAGPOP	PX-2100	1801902024	CONTRATO	N	2024-05-20
5020241005735396	PAG SEGURO	Tricore-V	1801742024	CONTRATO	S	2024-05-20
5020221036653200	PAG SEGURO	Tricore-V	1801742024	CONTRATO	N	2024-05-20
2100181038530273	GETNET	PX-2100	1801962024	CONTRATO	N	2024-05-20
1020191018981475	PAG SEGURO	EPOS-X	1801772024	CONTRATO	S	2024-05-20
5020181002156909	SUM UP	Tricore-V	1801972024	CONTRATO	N	2024-05-20
5020201089894642	PAYMASTER TECH	Tricore-V	1800822024	VAREJO	N	2024-05-20
3450181011772480	SWIPETECH EXPERTS	Chipset-Verifier 3.0	1801292024	VAREJO	N	2024-05-20
