SERIAL	CLIENTE	EQUIPAMENTO	ORDEM DE SERVIÇO	FLUXO	GARANTIA	DT RECEBIMENTO
2100231032189608	MERCADO PAGO	PX-2100	1800402024	CONTRATO	S	2024-05-18
2100241057278123	PAG SEGURO	PX-2100	1800852024	CONTRATO	N	2024-05-18
2100231018345695	PAGPOP	PX-2100	1800342024	CONTRATO	N	2024-05-18
1020201088305944	INFINITE PAY	EPOS-X	1800632024	CONTRATO	S	2024-05-18
2100181056911835	PAGPOP	PX-2100	1800342024	CONTRATO	S	2024-05-18
1020231021426556	PAGPOP	EPOS-X	1800552024	CONTRATO	N	2024-05-18
3450221078105603	INFINITE PAY	Chipset-Verifier 3.0	1800702024	CONTRATO	N	2024-05-18
2100241042543240	MERCADO PAGO	PX-2100	1800402024	CONTRATO	N	2024-05-18
2100241059804634	SWIFTSWIPE TECH	PX-2100	1801232024	VAREJO	N	2024-05-18
5020191032541772	PAGPOP	Tricore-V	1800292024	CONTRATO	N	2024-05-18
1020181074366918	PAG SEGURO	EPOS-X	1800542024	CONTRATO	N	2024-05-18
5020181037080052	GETNET	Tricore-V	1800592024	CONTRATO	N	2024-05-18
3450201022637192	INFINITE PAY	Chipset-Verifier 3.0	1800702024	CONTRATO	N	2024-05-18
1020201038825732	MERCADO PAGO	EPOS-X	1800262024	CONTRATO	N	2024-05-18
3450211016097498	CIELO	Chipset-Verifier 3.0	1800562024	CONTRATO	S	2024-05-18
2100191021985159	GETNET	PX-2100	1800392024	CONTRATO	S	2024-05-18
1020191080317964	INFINITE PAY	EPOS-X	1800632024	CONTRATO	N	2024-05-18
3450221073452270	INFINITE PAY	Chipset-Verifier 3.0	1800702024	CONTRATO	N	2024-05-18
7100191083146067	MERCADO PAGO	Mag-Scan 7	1800372024	CONTRATO	N	2024-05-18
2100221048078803	INFINITE PAY	PX-2100	1800742024	CONTRATO	N	2024-05-18
2100211047284603	PAG SEGURO	PX-2100	1800852024	CONTRATO	N	2024-05-18
7100201040060347	STONE	Mag-Scan 7	1800362024	CONTRATO	N	2024-05-18
1020181021542451	INFINITE PAY	EPOS-X	1800632024	CONTRATO	N	2024-05-18
3450241004246308	INFINITE PAY	Chipset-Verifier 3.0	1800702024	CONTRATO	N	2024-05-18
2100181005905323	INFINITE PAY	PX-2100	1800742024	CONTRATO	N	2024-05-18
7100201013938937	PAGPOP	Mag-Scan 7	1800602024	CONTRATO	S	2024-05-18
1020231059897438	CARTÃOFÁCIL SOLUTIONS	EPOS-X	1800682024	VAREJO	N	2024-05-18
5020201034334141	PAGPOP	Tricore-V	1800292024	CONTRATO	S	2024-05-18
3450231071521083	STONE	Chipset-Verifier 3.0	1800652024	CONTRATO	N	2024-05-18
3450211018931204	CARDHUB TECH	Chipset-Verifier 3.0	1800862024	VAREJO	N	2024-05-18
3450191068768944	GETNET	Chipset-Verifier 3.0	1800412024	CONTRATO	N	2024-05-18
2100241005134017	REDECARD	PX-2100	1800582024	CONTRATO	N	2024-05-18
7100221046070473	CARTÃOFÁCIL SOLUTIONS	Mag-Scan 7	1800842024	VAREJO	N	2024-05-18
3450241030866896	REDECARD	Chipset-Verifier 3.0	1800642024	CONTRATO	N	2024-05-18
3450221044440171	GETNET	Chipset-Verifier 3.0	1800412024	CONTRATO	N	2024-05-18
7100221056156238	MERCADO PAGO	Mag-Scan 7	1800372024	CONTRATO	N	2024-05-18
7100241004817946	INFINITE PAY	Mag-Scan 7	1800452024	CONTRATO	S	2024-05-18
2100191029555877	RAPIDSWIPE TECH	PX-2100	1801142024	VAREJO	N	2024-05-18
1020191083211145	CIELO	EPOS-X	1800762024	CONTRATO	N	2024-05-18
7100221040296725	STONE	Mag-Scan 7	1800362024	CONTRATO	N	2024-05-18
1020181020489647	CARDHUB TECH	EPOS-X	1801412024	VAREJO	S	2024-05-18
3450241023499258	STONE	Chipset-Verifier 3.0	1800652024	CONTRATO	S	2024-05-18
5020221084056409	GETNET	Tricore-V	1800592024	CONTRATO	N	2024-05-18
7100211013512441	SWIFTSWIPE TECH	Mag-Scan 7	1801362024	VAREJO	S	2024-05-18
2100211001717022	SWIPEMASTER TECH	PX-2100	1801402024	VAREJO	N	2024-05-18
7100191008840632	INFINITE PAY	Mag-Scan 7	1800452024	CONTRATO	N	2024-05-18
3450181029258108	EASYPAY SOLUTIONS	Chipset-Verifier 3.0	1800722024	VAREJO	N	2024-05-18
2100231034832280	REDECARD	PX-2100	1800582024	CONTRATO	S	2024-05-18
3450181049977682	POINTPRO TECH	Chipset-Verifier 3.0	1801302024	VAREJO	N	2024-05-18
3450211044096587	SUM UP	Chipset-Verifier 3.0	1800282024	CONTRATO	N	2024-05-18
1020201055844237	MERCADO PAGO	EPOS-X	1801662024	CONTRATO	N	2024-05-18
7100211045275002	CIELO	Mag-Scan 7	1800622024	CONTRATO	N	2024-05-18
3450191060952817	GETNET	Chipset-Verifier 3.0	1800412024	CONTRATO	N	2024-05-18
1020191083471097	MERCADO PAGO	EPOS-X	1801662024	CONTRATO	N	2024-05-18
3450181048442791	PAGPOP	Chipset-Verifier 3.0	1800242024	CONTRATO	N	2024-05-18
7100181040856063	CARTÃOFÁCIL SOLUTIONS	Mag-Scan 7	1800842024	VAREJO	N	2024-05-18
7100211029388751	GETNET	Mag-Scan 7	1800482024	CONTRATO	N	2024-05-18
7100221022467204	PAGPOP	Mag-Scan 7	1800602024	CONTRATO	N	2024-05-18
1020181028911364	CIELO	EPOS-X	1800762024	CONTRATO	N	2024-05-18
3450201060107098	PAG SEGURO	Chipset-Verifier 3.0	1800532024	CONTRATO	N	2024-05-18
5020181089327953	CIELO	Tricore-V	1800232024	CONTRATO	N	2024-05-18
7100221088599405	GETNET	Mag-Scan 7	1800482024	CONTRATO	N	2024-05-18
2100241025848738	SECUREPAY SOLUTIONS	PX-2100	1801652024	VAREJO	N	2024-05-18
2100221081356088	SUM UP	PX-2100	1800502024	CONTRATO	N	2024-05-18
1020241003122353	SUM UP	EPOS-X	1800612024	CONTRATO	S	2024-05-18
2100231071188830	MERCADO PAGO	PX-2100	1800402024	CONTRATO	N	2024-05-18
7100221067249556	INFINITE PAY	Mag-Scan 7	1800452024	CONTRATO	N	2024-05-18
7100191049611802	SWIPETECH EXPERTS	Mag-Scan 7	1800922024	VAREJO	N	2024-05-18
2100231072036972	SUM UP	PX-2100	1801712024	CONTRATO	N	2024-05-18
5020231088428550	POINTTECH SOLUTIONS	Tricore-V	1801532024	VAREJO	S	2024-05-18
7100201010251693	STONE	Mag-Scan 7	1800362024	CONTRATO	N	2024-05-18
1020191047322837	SUM UP	EPOS-X	1800612024	CONTRATO	N	2024-05-18
3450231004660035	SWIPEMASTER TECH	Chipset-Verifier 3.0	1801322024	VAREJO	N	2024-05-18
2100191024897269	SWIFTPAY SOLUTIONS	PX-2100	1800442024	VAREJO	N	2024-05-18
2100191494897269	SWIFTPAY SOLUTIONS	PX-2100	1800442024	VAREJO	N	2024-05-18
2100191504897269	SWIFTPAY SOLUTIONS	PX-2100	1800442024	VAREJO	N	2024-05-18
1020191047322837	SUM UP	EPOS-X	1800612024	CONTRATO	N	2024-05-18
1020191057322837	SUM UP	EPOS-X	1800612024	CONTRATO	N	2024-05-18
1020191067322837	SUM UP	EPOS-X	1800612024	CONTRATO	N	2024-05-18
1020191077322837	SUM UP	EPOS-X	1800612024	CONTRATO	N	2024-05-18
1020191087322837	SUM UP	EPOS-X	1800612024	CONTRATO	N	2024-05-18
1020191097322837	SUM UP	EPOS-X	1800612024	CONTRATO	N	2024-05-18
